address_string,n,coords,google_lat,google_lon,centroid
"4100 N BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64119",6,"39.1678559,-94.5437276",39.1678559,-94.5437276,FALSE
"42 and STERLING AVENUE, KANSAS CITY, MO, 64133",6,"39.0227842,-94.4487725",39.0227842,-94.4487725,FALSE
"4300 E TRUMAN ROAD, KANSAS CITY, MO, 64126",6,"39.0942929,-94.5316247",39.0942929,-94.5316247,FALSE
"4400 N WINN ROAD, KANSAS CITY, MO, 64119",6,"39.1736809,-94.5316943",39.1736809,-94.5316943,FALSE
"46TH / TROOST, KANSAS CITY, MO, 64110",6,"39.0425874,-94.5732155",39.0425874,-94.5732155,FALSE
"4700 NE 76 STREET, KANSAS CITY, MO, 64119",6,"39.2311698,-94.5274682",39.2311698,-94.5274682,FALSE
"4700 RAYTOWN ROAD, KANSAS CITY, MO, 64133",6,"39.037999,-94.478493",39.037999,-94.478493,FALSE
"500 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64110",6,"39.0420896,-94.5799208",39.0420896,-94.5799208,FALSE
"5000 N LISTER AVENUE, KANSAS CITY, MO, 64117",6,"39.1850268,-94.5235351",39.1850268,-94.5235351,FALSE
"5200 BLUE RIDGE COURT, KANSAS CITY, MO, 64133",6,"39.0268066,-94.4419463",39.0268066,-94.4419463,FALSE
"5500 E TRUMAN ROAD, KANSAS CITY, MO, 64126",6,"39.0943502,-94.5180638",39.0943502,-94.5180638,FALSE
"6300 BLUE PARKWAY DR, KANSAS CITY, MO, 64129",6,"39.0324219,-94.5124979",39.0324219,-94.5124979,FALSE
"6400 E 87 STREET, KANSAS CITY, MO, 64132",6,"38.9672684,-94.5153429",38.9672684,-94.5153429,FALSE
"6TH/HARDESTY AVENUE, KANSAS CITY, MO, 64123",6,"39.113575,-94.519678",39.113575,-94.519678,FALSE
"700 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",6,"39.1052946,-94.5883183",39.1052946,-94.5883183,FALSE
"700 MAIN STREET, KANSAS CITY, MO, 64106",6,"39.1053242,-94.5831033",39.1053242,-94.5831033,FALSE
"8300 N STREET CLAIR AVENUE, KANSAS CITY, MO, 64154",6,"39.2832023,-94.6469958",39.2832023,-94.6469958,FALSE
"8400 NW PRAIRIE VIEW ROAD, KANSAS CITY, MO, 64152",6,"39.2468232,-94.6615735",39.2468232,-94.6615735,FALSE
"8400 STATE LINE ROAD, KANSAS CITY, MO, 64114",6,"38.9761695,-94.6075855",38.9761695,-94.6075855,FALSE
"8500 E 350 HIGHWAY, KANSAS CITY, MO, 64133",6,"39.0058195,-94.4849253",39.0058195,-94.4849253,FALSE
"8500 STATE LINE ROAD, KANSAS CITY, MO, 64137",6,"38.8407319,-94.4643824",38.8407319,-94.4643824,FALSE
"8600 WARD PK S, KANSAS CITY, MO, 64113",6,"38.9706721,-94.60684",38.9706721,-94.60684,FALSE
"8800 NE 82 STREET, KANSAS CITY, MO, 64158",6,"39.2426352,-94.4725766",39.2426352,-94.4725766,FALSE
"9000 STATE LINE ROAD, KANSAS CITY, MO, 64114",6,"38.9901062,-94.6075726",38.9901062,-94.6075726,FALSE
"9100 N SKYVIEW AVENUE, KANSAS CITY, MO, 64153",6,"39.2582878,-94.6569562",39.2582878,-94.6569562,FALSE
"9200 INDIANA AVENUE, KANSAS CITY, MO, 64128",6,"38.9598871,-94.550149",38.9598871,-94.550149,FALSE
"9200 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64068",6,"39.2449973,-94.4697112",39.2449973,-94.4697112,FALSE
"9600 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64157",6,"39.2454247,-94.4629174",39.2454247,-94.4629174,FALSE
"ASKEW AVENUE and SMART AVENUE, KANSAS CITY, MO, 64123",6,"39.1095237,-94.5388767",39.1095237,-94.5388767,FALSE
"BALES AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64109",6,"39.1059616,-94.5404822",39.1059616,-94.5404822,FALSE
"BELMONT BOULEVARD and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",6,"39.1121273,-94.5093364",39.1121273,-94.5093364,FALSE
"BENTON BOULEVARD and I 70 HIGHWAY, KANSAS CITY, MO, 64127",6,"39.0942979,-94.543951",39.0942979,-94.543951,FALSE
"BENTON BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64126",6,"39.1060927,-94.5443302",39.1060927,-94.5443302,FALSE
"BRIGHTON AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64119",6,"39.1053764,-94.5234354",39.1053764,-94.5234354,FALSE
"BRIGHTON AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",6,"39.1053764,-94.5234354",39.1053764,-94.5234354,FALSE
"BRIGHTON AVENUE and THOMPSON AVENUE, KANSAS CITY, MO, 64123",6,"39.1071976,-94.5236685",39.1071976,-94.5236685,FALSE
"BROADWAY and WESTPORT ROAD, KANSAS CITY, MO, 64110",6,"39.0534226,-94.5902603",39.0534226,-94.5902603,FALSE
"BROADWAY BOULEVARD and SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64108",6,"39.0877419,-94.5890142",39.0877419,-94.5890142,FALSE
"BROADWAY BOULEVARD and VALENTINE ROAD, KANSAS CITY, MO, 64110",6,"39.0612679,-94.5905165",39.0612679,-94.5905165,FALSE
"BRUCE R WATKINS DR and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64131",6,"39.0367464,-94.5424895",39.0367464,-94.5424895,FALSE
"CAMPBELL STREET and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",6,"39.0417689,-94.5752678",39.0417689,-94.5752678,FALSE
"CENTRAL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64111",6,"39.0538773,-94.5893071",39.0538773,-94.5893071,FALSE
"CHARLOTTE STREET and I 670 HIGHWAY, KANSAS CITY, MO, 64106",6,"39.0982881,-94.5735796",39.0982881,-94.5735796,FALSE
"CHESTNUT AVENUE and SWOPE PK, KANSAS CITY, MO, 64132",6,"39.0387217,-94.5521583",39.0387217,-94.5521583,FALSE
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",6,"39.1055932,-94.5295373",39.1055932,-94.5295373,FALSE
"E 10 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64124",6,"39.1009404,-94.5420752",39.1009404,-94.5420752,FALSE
"E 10 STREET and LOCUST STREET, KANSAS CITY, MO, 64105",6,"39.1021655,-94.5772763",39.1021655,-94.5772763,FALSE
"E 11 STREET and PASEO, KANSAS CITY, MO, 64106",6,"39.100495,-94.5639539",39.100495,-94.5639539,FALSE
"E 114 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64134",6,"38.916565,-94.5120019",38.916565,-94.5120019,FALSE
"E 12 STREET and EWING AVENUE, KANSAS CITY, MO, 64126",6,"39.0972927,-94.5031169",39.0972927,-94.5031169,FALSE
"E 12 STREET and PASEO, KANSAS CITY, MO, 64106",6,"39.099281,-94.5640678",39.099281,-94.5640678,FALSE
"E 12 STREET and PASEO, KANSAS CITY, MO, 64124",6,"39.099281,-94.5640678",39.099281,-94.5640678,FALSE
"E 12 STREET and WALNUT STREET, KANSAS CITY, MO, 64110",6,"39.0999136,-94.5820808",39.0999136,-94.5820808,FALSE
"E 13 STREET and WALNUT STREET, KANSAS CITY, MO, 64105",6,"39.0985717,-94.582148",39.0985717,-94.582148,FALSE
"E 17 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",6,"39.0905463,-94.5205317",39.0905463,-94.5205317,FALSE
"E 20 STREET and MCGEE STREET, KANSAS CITY, MO, 64108",6,"39.0889403,-94.5802991",39.0889403,-94.5802991,FALSE
"E 22 STREET and POPLAR AVENUE, KANSAS CITY, MO, 64128",6,"39.0852859,-94.5254573",39.0852859,-94.5254573,FALSE
"E 23 STREET and TELEVISION PL, KANSAS CITY, MO, 64127",6,"39.0815298,-94.4869186",39.0815298,-94.4869186,FALSE
"E 23 TRAFFICWAY W and I 435 HIGHWAY, KANSAS CITY, MO, 64128",6,"39.0808403,-94.4904379",39.0808403,-94.4904379,FALSE
"E 24 STREET and DENVER AVENUE, KANSAS CITY, MO, 64129",6,"39.0816533,-94.522294",39.0816533,-94.522294,FALSE
"E 27 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64110",6,"39.076981,-94.5490035",39.076981,-94.5490035,FALSE
"E 27 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64130",6,"39.076981,-94.5490035",39.076981,-94.5490035,FALSE
"E 27 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64126",6,"39.0767951,-94.5432921",39.0767951,-94.5432921,FALSE
"E 27 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64109",6,"39.0770611,-94.5513215",39.0770611,-94.5513215,FALSE
"E 27 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64108",6,"39.0771023,-94.5524812",39.0771023,-94.5524812,FALSE
"E 28 STREET and OAKLEY AVENUE, KANSAS CITY, MO, 64127",6,"39.0745383,-94.5180317",39.0745383,-94.5180317,FALSE
"E 28 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64107",6,"39.0753064,-94.5525608",39.0753064,-94.5525608,FALSE
"E 29 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64128",6,"39.0724437,-94.5204437",39.0724437,-94.5204437,FALSE
"E 30 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64127",6,"39.0712361,-94.5389671",39.0712361,-94.5389671,FALSE
"E 30 TERRACE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64131",6,"39.0702953,-94.5207984",39.0702953,-94.5207984,FALSE
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64128",6,"39.0688228,-94.5210461",39.0688228,-94.5210461,FALSE
"E 32 STREET and AGNES AVENUE, KANSAS CITY, MO, 64130",6,"39.0688377,-94.548281",39.0688377,-94.548281,FALSE
"E 33 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64127",6,"39.0661717,-94.5507219",39.0661717,-94.5507219,FALSE
"E 33 STREET and FOREST AVENUE, KANSAS CITY, MO,",6,"39.0668213,-94.5703182",39.0668213,-94.5703182,FALSE
"E 33 STREET and TROOST AVENUE, KANSAS CITY, MO, 64111",6,"39.06687,-94.571531",39.06687,-94.571531,FALSE
"E 34 STREET and TRACY AVENUE, KANSAS CITY, MO, 64110",6,"39.0649647,-94.5694019",39.0649647,-94.5694019,FALSE
"E 38 STREET and BALES AVENUE, KANSAS CITY, MO, 64130",6,"39.056881,-94.54313",39.056881,-94.54313,FALSE
"E 38 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64111",6,"39.0574731,-94.5579799",39.0574731,-94.5579799,FALSE
"E 38 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64130",6,"39.057116,-94.5500341",39.057116,-94.5500341,FALSE
"E 39 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64109",6,"39.0732189,-94.5604928",39.0732189,-94.5604928,FALSE
"E 39 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",6,"39.055122,-94.544373",39.055122,-94.544373,FALSE
"E 39 STREET and MAIN STREET, KANSAS CITY, MO, 64110",6,"39.0565784,-94.5861059",39.0565784,-94.5861059,FALSE
"E 40 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64127",6,"39.053349,-94.545619",39.053349,-94.545619,FALSE
"E 40 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64128",6,"39.0535917,-94.5525268",39.0535917,-94.5525268,FALSE
"E 43 STREET and BLUE RIDGE COURT, KANSAS CITY, MO, 64130",6,"39.0437368,-94.438493",39.0437368,-94.438493,FALSE
"E 43 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64128",6,"39.0481821,-94.5528106",39.0481821,-94.5528106,FALSE
"E 43 TERRACE and ELMWOOD AVENUE, KANSAS CITY, MO, 64130",6,"39.0466395,-94.5309456",39.0466395,-94.5309456,FALSE
"E 44 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64127",6,"39.0464175,-94.5540609",39.0464175,-94.5540609,FALSE
"E 45 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64127",6,"39.0446003,-94.5541619",39.0446003,-94.5541619,FALSE
"E 45 STREET and S EMANUEL CLEAVER II BOULEVARD S, KANSAS CITY, MO, 64128",6,"39.0436522,-94.5259946",39.0436522,-94.5259946,FALSE
"E 5 STREET and GILLIS STREET, KANSAS CITY, MO, 64124",6,"39.1106839,-94.5710132",39.1106839,-94.5710132,FALSE
"E 52 STREET and BROOKSIDE BOULEVARD, KANSAS CITY, MO, 64130",6,"39.032718,-94.584174",39.032718,-94.584174,FALSE
"E 53 STREET and EUCLID AVENUE, KANSAS CITY, MO, 64131",6,"39.0304067,-94.5619388",39.0304067,-94.5619388,FALSE
"E 53 TERRACE and JACKSON AVENUE, KANSAS CITY, MO, 64129",6,"39.0286568,-94.5365606",39.0286568,-94.5365606,FALSE
"E 54 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64101",6,"39.0277302,-94.5458644",39.0277302,-94.5458644,FALSE
"E 55 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64130",6,"39.0260571,-94.54135",39.0260571,-94.54135,FALSE
"E 56 STREET and WABASH AVENUE, KANSAS CITY, MO, 64131",6,"39.024767,-94.5564423",39.024767,-94.5564423,FALSE
"E 56 STREET and WABASH AVENUE, KANSAS CITY, MO, 64132",6,"39.024767,-94.5564423",39.024767,-94.5564423,FALSE
"E 57 STREET and PASEO, KANSAS CITY, MO, 64110",6,"39.0233534,-94.5677081",39.0233534,-94.5677081,FALSE
"E 58 STREET and SWOPE PK, KANSAS CITY, MO, 64130",6,"39.0209885,-94.5417521",39.0209885,-94.5417521,FALSE
"E 63 STREET and SWOPE PK, KANSAS CITY, MO, 64120",6,"39.0118234,-94.5423339",39.0118234,-94.5423339,FALSE
"E 63 TRAFFICWAY and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64110",6,"39.0137326,-94.5807005",39.0137326,-94.5807005,FALSE
"E 68 TERRACE and PASEO, KANSAS CITY, MO, 64132",6,"39.0028074,-94.5622702",39.0028074,-94.5622702,FALSE
"E 7 STREET and MYRTLE AVENUE, KANSAS CITY, MO, 64109",6,"39.1039737,-94.5353495",39.1039737,-94.5353495,FALSE
"E 7 STREET and WINNER ROAD, KANSAS CITY, MO, 64123",6,"39.1037151,-94.5102417",39.1037151,-94.5102417,FALSE
"E 70 STREET and HOLMES ROAD, KANSAS CITY, MO, 64134",6,"39.0008136,-94.5798297",39.0008136,-94.5798297,FALSE
"E 70 TERRACE and PROSPECT AVENUE, KANSAS CITY, MO, 64132",6,"38.9989491,-94.5568635",38.9989491,-94.5568635,FALSE
"E 75 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",6,"38.9908302,-94.557301",38.9908302,-94.557301,FALSE
"E 75 STREET and TROOST AVENUE, KANSAS CITY, MO, 64132",6,"38.9915516,-94.5756606",38.9915516,-94.5756606,FALSE
"E 77 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",6,"38.9879493,-94.5758419",38.9879493,-94.5758419,FALSE
"E 8 STREET and CHERRY STREET, KANSAS CITY, MO, 64106",6,"39.1042892,-94.5761537",39.1042892,-94.5761537,FALSE
"E 8 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64105",6,"39.1044277,-94.5806737",39.1044277,-94.5806737,FALSE
"E 8 STREET and SPRUCE AVENUE, KANSAS CITY, MO, 64128",6,"39.103023,-94.5316105",39.103023,-94.5316105,FALSE
"E 8 STREET and WHEELING AVENUE, KANSAS CITY, MO, 64124",6,"39.1024363,-94.5104112",39.1024363,-94.5104112,FALSE
"E 80 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64131",6,"38.9819932,-94.5634506",38.9819932,-94.5634506,FALSE
"E 82 TERRACE and EUCLID AVENUE, KANSAS CITY, MO, 64132",6,"38.9776877,-94.5648274",38.9776877,-94.5648274,FALSE
"E 85 STREET and WABASH AVENUE, KANSAS CITY, MO, 64131",6,"38.9726744,-94.5593119",38.9726744,-94.5593119,FALSE
"E 85 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64131",6,"38.9677681,-94.4983089",38.9677681,-94.4983089,FALSE
"E 87 STREET and I 435 HIGHWAY, KANSAS CITY, MO, 64134",6,"38.9674,-94.51727",38.9674,-94.51727,FALSE
"E 9 STREET and PASEO, KANSAS CITY, MO, 64130",6,"39.1030011,-94.5633752",39.1030011,-94.5633752,FALSE
"E BANNISTER ROAD and BLUE RIVER ROAD, KANSAS CITY, MO, 64137",6,"38.9538689,-94.5583547",38.9538689,-94.5583547,FALSE
"E BANNISTER ROAD and HOLMES ROAD, KANSAS CITY, MO, 64131",6,"38.9554808,-94.5820179",38.9554808,-94.5820179,FALSE
"E BANNISTER ROAD and I 435 HIGHWAY, KANSAS CITY, MO, 64134",6,"38.948329,-94.5333829",38.948329,-94.5333829,FALSE
"E BANNISTER ROAD and TROOST AVENUE, KANSAS CITY, MO, 64131",6,"38.9552681,-94.5778622",38.9552681,-94.5778622,FALSE
"E FRONT STREET and I 435 HIGHWAY, KANSAS CITY, MO, 64123",6,"39.1299267,-94.4999749",39.1299267,-94.4999749,FALSE
"E GREGORY BOULEVARD and MAIN STREET, KANSAS CITY, MO, 64138",6,"38.9994032,-94.5891607",38.9994032,-94.5891607,FALSE
"E LINWOOD BOULEVARD and MAIN STREET, KANSAS CITY, MO, 64108",6,"39.0683615,-94.5854302",39.0683615,-94.5854302,FALSE
"E MEYER BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64131",6,"39.0070658,-94.5564238",39.0070658,-94.5564238,FALSE
"E TRUMAN ROAD and WALNUT STREET, KANSAS CITY, MO, 64108",6,"39.0957332,-94.5822868",39.0957332,-94.5822868,FALSE
"ELMWOOD AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64127",6,"39.1055424,-94.527966",39.1055424,-94.527966,FALSE
"FRONT STREET and RIVER FRONT ROAD, KANSAS CITY, MO, 64105",6,"39.1311753,-94.5421229",39.1311753,-94.5421229,FALSE
"GILLHAM ROAD and ROCKHILL TERRACE, KANSAS CITY, MO, 64111",6,"39.0466895,-94.5788815",39.0466895,-94.5788815,FALSE
"GLADSTONE BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64125",6,"39.1061486,-94.5459573",39.1061486,-94.5459573,FALSE
"HARDESTY AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64124",6,"39.1124456,-94.5186996",39.1124456,-94.5186996,FALSE
"HIGHLAND AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64110",6,"39.0684104,-94.5632954",39.0684104,-94.5632954,FALSE
"HIGHLAND AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64116",6,"39.10669,-94.561258",39.10669,-94.561258,FALSE
"I 435 HIGHWAY and I 70 HIGHWAY, KANSAS CITY, MO, 64129",6,"39.059103,-94.480943",39.059103,-94.480943,FALSE
"I 435 HIGHWAY and WINNER ROAD, KANSAS CITY, MO, 64124",6,"39.1058844,-94.4878747",39.1058844,-94.4878747,FALSE
"I 435 N TO US 71 N RA and US HIGHWAY 71, KANSAS CITY, MO, 64137",6,"39.1944356,-94.763242",39.1944356,-94.763242,FALSE
"I 70 HIGHWAY and E US HIGHWAY 40, KANSAS CITY, MO, 64129",6,"39.0633116,-94.4886035",39.0633116,-94.4886035,FALSE
"I 70 HIGHWAY and PROSPECT AVENUE, KANSAS CITY, MO, 64127",6,"39.0971713,-94.5497234",39.0971713,-94.5497234,FALSE
"INDEPENDENCE AVENUE and OLIVE STREET, KANSAS CITY, MO, 64106",6,"39.1063868,-94.5532239",39.1063868,-94.5532239,FALSE
"INDEPENDENCE AVENUE and PARK AVENUE, KANSAS CITY, MO, 64123",6,"39.1064337,-94.5544358",39.1064337,-94.5544358,FALSE
"INDEPENDENCE AVENUE and PROSPECT BOULEVARD, KANSAS CITY, MO,",6,"39.1063217,-94.55106",39.1063217,-94.55106,FALSE
"INDEPENDENCE AVENUE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",6,"39.1054512,-94.5257322",39.1054512,-94.5257322,FALSE
"INDEPENDENCE AVENUE and WHITE AVENUE, KANSAS CITY, MO, 64124",6,"39.104925,-94.5112029",39.104925,-94.5112029,FALSE
"INDEPENDENCE AVENUE and WOODLAND AVENUE, KANSAS CITY, MO, 64124",6,"39.1066463,-94.5600573",39.1066463,-94.5600573,FALSE
"M 9 HIGHWAY and N US HIGHWAY 169, KANSAS CITY, MO, 64153",6,"39.1600416,-94.588838",39.1600416,-94.588838,FALSE
"N CORRINGTON AVENUE and NE PARVIN ROAD, KANSAS CITY, MO, 64130",6,"39.1687226,-94.4962428",39.1687226,-94.4962428,FALSE
"N SPRUCE AVENUE and NE VIVION ROAD, KANSAS CITY, MO, 64118",6,"39.1879995,-94.5296197",39.1879995,-94.5296197,FALSE
"NE 118 TERRACE and N COLLEGE AVENUE, KANSAS CITY, MO, 64155",6,"39.3070564,-94.5396678",39.3070564,-94.5396678,FALSE
"NE 33 TERRACE and N CHOUTEAU TRAFFICWAY N, KANSAS CITY, MO, 64121",6,"39.1544046,-94.5363045",39.1544046,-94.5363045,FALSE
"NE 43 STREET and N ANTIOCH ROAD, KANSAS CITY, MO, 64118",6,"39.1715052,-94.5490436",39.1715052,-94.5490436,FALSE
"NE 44 TERRACE and NE KELSEY ROAD, KANSAS CITY, MO, 64117",6,"39.1746846,-94.5526035",39.1746846,-94.5526035,FALSE
"NE 45 TERRACE and N WINN ROAD, KANSAS CITY, MO, 64117",6,"39.1764667,-94.531605",39.1764667,-94.531605,FALSE
"NE 88 TERRACE and N OAK TRAFFICWAY, KANSAS CITY, MO, 64151",6,"39.254419,-94.5757129",39.254419,-94.5757129,FALSE
"NW 126 TERRACE and NW SKYVIEW AVENUE, KANSAS CITY, MO, 64154",6,"39.3237146,-94.6488055",39.3237146,-94.6488055,FALSE
"NW WAUKOMIS and NW HARDEN, KANSAS CITY, MO, 64116",6,"39.2408007,-94.6071894",39.2408007,-94.6071894,FALSE
"OAK STREET and VOLKER BOULEVARD, KANSAS CITY, MO, 64130",6,"39.0386817,-94.5824159",39.0386817,-94.5824159,FALSE
"PHELPS ROAD and E US HIGHWAY 40, KANSAS CITY, MO,",6,"39.0350005,-94.4006246",39.0350005,-94.4006246,FALSE
"PROSPECT AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64109",6,"39.0947518,-94.5516283",39.0947518,-94.5516283,FALSE
"PROSPECT AVENUE and VICTOR STREET, KANSAS CITY, MO, 64127",6,"39.07383,-94.5526203",39.07383,-94.5526203,FALSE
"STREET JOHN AVENUE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64123",6,"39.1126894,-94.5256841",39.1126894,-94.5256841,FALSE
"STREET JOHN AVENUE and WABASH AVENUE, KANSAS CITY, MO, 64124",6,"39.1135927,-94.5522708",39.1135927,-94.5522708,FALSE
"TROOST 62ND, KANSAS CITY, MO, NA",6,"39.014477,-94.5740396",39.014477,-94.5740396,FALSE
"W 12 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",6,"39.1001174,-94.5884263",39.1001174,-94.5884263,FALSE
"W 14 STREET and BALTIMORE AVENUE, KANSAS CITY, MO, 64106",6,"39.0972766,-94.584454",39.0972766,-94.584454,FALSE
"W 16 STREET and MAIN STREET, KANSAS CITY, MO, 64106",6,"39.0945286,-94.5834384",39.0945286,-94.5834384,FALSE
"W 28 STREET and SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64108",6,"39.0772831,-94.6014354",39.0772831,-94.6014354,FALSE
"W 29 STREET and SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64108",6,"39.0755787,-94.6029645",39.0755787,-94.6029645,FALSE
"W 31 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64110",6,"39.0714064,-94.5944864",39.0714064,-94.5944864,FALSE
"W 33 STREET and JEFFERSON STREET, KANSAS CITY, MO, 64110",6,"39.0676834,-94.5935874",39.0676834,-94.5935874,FALSE
"W 37 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64114",6,"39.0877419,-94.5890142",39.0877419,-94.5890142,FALSE
"W 38 STREET and WASHINGTON STREET, KANSAS CITY, MO, 64111",6,"39.0579839,-94.5914295",39.0579839,-94.5914295,FALSE
"W 39 STREET and ROANOKE ROAD, KANSAS CITY, MO, 64111",6,"39.0570871,-94.6001998",39.0570871,-94.6001998,FALSE
"W 39 STREET and TERRACE STREET, KANSAS CITY, MO, 64111",6,"39.0571638,-94.6026317",39.0571638,-94.6026317,FALSE
"W 40 TERRACE and BROADWAY, KANSAS CITY, MO, 64109",6,"39.054333,-94.5909071",39.054333,-94.5909071,FALSE
"W 41 STREET and MILL STREET, KANSAS CITY, MO, 64110",6,"39.0524475,-94.5922962",39.0524475,-94.5922962,FALSE
"W 52 STREET and WORNALL ROAD, KANSAS CITY, MO, 64114",6,"39.0323299,-94.5921092",39.0323299,-94.5921092,FALSE
"W 59 STREET and WORNALL ROAD, KANSAS CITY, MO, 64111",6,"39.0205868,-94.5927871",39.0205868,-94.5927871,FALSE
"W 74 TERRACE and BROADWAY, KANSAS CITY, MO, 64131",6,"38.9933351,-94.5937853",38.9933351,-94.5937853,FALSE
"W 77 STREET and WORNALL ROAD, KANSAS CITY, MO, 64141",6,"38.9887047,-94.5943705",38.9887047,-94.5943705,FALSE
"W 9 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",6,"39.1037507,-94.5882399",39.1037507,-94.5882399,FALSE
"100 W WINTHROPE ROAD, KANSAS CITY, MO, 64114",5,"39.0042724,-94.5915445",39.0042724,-94.5915445,FALSE
"100 WORLDS OF FUN AVE , KC, KANSAS CITY, MO, 64161",5,"39.1767262,-94.4867155",39.1767262,-94.4867155,FALSE
"1000 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",5,"39.1022249,-94.5887038",39.1022249,-94.5887038,FALSE
"10400 HICKMAN MILLS DR, KANSAS CITY, MO, 64134",5,"38.9369162,-94.5301335",38.9369162,-94.5301335,FALSE
"107TH STREET/ MANCHESTER, KANSAS CITY, MO, 64134",5,"38.9257367,-94.4950175",38.9257367,-94.4950175,FALSE
"11600 E US HIGHWAY 40 E, INDEPENDENCE, MO, 64110",5,"39.0458637,-94.4393389",39.0458637,-94.4393389,FALSE
"1200 WALNUT STREET, KANSAS CITY, MO, 64108",5,"39.0999002,-94.5820816",39.0999002,-94.5820816,FALSE
"13800 BLUE PK W, KANSAS CITY, MO, 64138",5,"38.9615829,-94.4236615",38.9615829,-94.4236615,FALSE
"3700 N OAK TRAFFICWAY, KANSAS CITY, MO, 64118",5,"39.163142,-94.5768522",39.163142,-94.5768522,FALSE
"3700 PARK AVENUE, KANSAS CITY, MO, 64132",5,"38.9963615,-94.5604448",38.9963615,-94.5604448,FALSE
"4600 SOUTH BENTON AVENUE, KANSAS CITY, MO, 64128",5,"39.04255,-94.5512309",39.04255,-94.5512309,FALSE
"47 and JC NICHOLS, KANSAS CITY, MO, 64112",5,"39.0421455,-94.5880325",39.0421455,-94.5880325,FALSE
"4700 ROANOKE PK, KANSAS CITY, MO, 64111",5,"39.042244,-94.5977145",39.042244,-94.5977145,FALSE
"5600 NW 87 TERRACE, KANSAS CITY, MO, 64152",5,"39.2537554,-94.6462904",39.2537554,-94.6462904,FALSE
"600 E MINOR DR, KANSAS CITY, MO, 64114",5,"38.9194498,-94.5863811",38.9194498,-94.5863811,FALSE
