address_string,n,coords
"E 49 STREET and PASEO, KANSAS CITY, MO, 64110",3,
"E 52ST and HOLMES ROAD, KANSAS CITY, MO, 64130",3,
"E 53 STREET and OLIVE STREET, KANSAS CITY, MO, 64120",3,
"E 53 STREET and PASEO, KANSAS CITY, MO, 64110",3,
"E 54 STREET and PASEO, KANSAS CITY, MO, 64130",3,
"E 55 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64130",3,
"E 55 STREET and LYDIA AVENUE, KANSAS CITY, MO, 64130",3,
"E 55 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",3,
"E 58 STREET and RIDGEWAY AVENUE, KANSAS CITY, MO, 64133",3,
"E 6 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64111",3,
"E 6 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64124",3,
"E 62 STREET and SWOPE PK, KANSAS CITY, MO, 64131",3,
"E 63 STREET and HARRISON STREET, KANSAS CITY, MO, 64111",3,
"E 63 STREET and MAIN STREET, KANSAS CITY, MO, 64134",3,
"E 63 STREET and OAK STREET, KANSAS CITY, MO, 64133",3,
"E 63 STREET and PASEO, KANSAS CITY, MO, 64128",3,
"E 63 STREET and PASEO, KANSAS CITY, MO, 64130",3,
"E 63 TRAFFICWAY and I 435 HIGHWAY, KANSAS CITY, MO, 64130",3,
"E 66 TERRACE and WOODLAND AVENUE, KANSAS CITY, MO, 64131",3,
"E 67TH TER/LEWIS AVE, KANSAS CITY, MO, 64133",3,
"E 69 STREET and AGNES AVENUE, KANSAS CITY, MO, 64131",3,
"E 69 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64132",3,
"E 69 STREET and KENSINGTON AVENUE, KANSAS CITY, MO, 64126",3,
"E 69 STREET and KENSINGTON AVENUE, KANSAS CITY, MO, 64130",3,
"E 7 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64125",3,
"E 7 STREET and NORTON AVENUE, KANSAS CITY, MO, 64106",3,
"E 70 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64131",3,
"E 70 TERRACE and OLIVE STREET, KANSAS CITY, MO, 64130",3,
"E 72 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64131",3,
"E 74 STREET and OLIVE STREET, KANSAS CITY, MO, 64131",3,
"E 75 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64130",3,
"E 75 STREET and HARRISON STREET, KANSAS CITY, MO, 64132",3,
"E 75 STREET and OAKLAND AVENUE, KANSAS CITY, MO, 64132",3,
"E 75 STREET and TROOST AVENUE, KANSAS CITY, MO, 64133",3,
"E 77 TERRACE and PROSPECT AVENUE, KANSAS CITY, MO, 64131",3,
"E 78 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64130",3,
"E 79 TERRACE and CAMPBELL STREET, KANSAS CITY, MO, 64130",3,
"E 8 STREET and FLORA AVENUE, KANSAS CITY, MO, 64127",3,
"E 80 STREET and TROOST AVENUE, KANSAS CITY, MO, 64132",3,
"E 82 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64132",3,
"E 82 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64136",3,
"E 85 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",3,
"E 87 STREET and HILLCREST ROAD, KANSAS CITY, MO, 64131",3,
"E 9 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64123",3,
"E 9 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64126",3,
"E 9 STREET and PASEO, KANSAS CITY, MO, 64108",3,
"E 9 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64130",3,
"E 93 STREET and BALES DR, KANSAS CITY, MO, 64138",3,
"E 93 STREET and CABLE ROAD, KANSAS CITY, MO, 64134",3,
"E 94 STREET and GRANDVIEW ROAD, KANSAS CITY, MO, 64131",3,
"E 97 TERRACE and SPRING VALLEY ROAD, KANSAS CITY, MO, 64138",3,
"E ARMOUR BOULEVARD and PASEO, KANSAS CITY, MO, 64108",3,
"E ARMOUR BOULEVARD and TRACY AVENUE, KANSAS CITY, MO, 64109",3,
"E ARMOUR BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64127",3,
"E BANNISTER ROAD and DRURY AVENUE, KANSAS CITY, MO, 64134",3,
"E FRONT STREET and UNIVERSAL AVENUE, KANSAS CITY, MO, 64123",3,
"E GREGORY BOULEVARD and I 435 HIGHWAY, KANSAS CITY, MO, 64131",3,
"E GREGORY BOULEVARD and PASEO, KANSAS CITY, MO, 64130",3,
"E LINWOOD BOULEVARD and MYRTLE AVENUE, KANSAS CITY, MO, 64127",3,
"E LINWOOD BOULEVARD and PASEO, KANSAS CITY, MO, 64105",3,
"E M 150 HIGHWAY and US HIGHWAY 71 OFF RA, KANSAS CITY, MO, 64147",3,
"E MEYER BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64128",3,
"E MEYER BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64130",3,
"E MEYER BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64110",3,
"E MEYER BOULEVARD and WALROND AVENUE, KANSAS CITY, MO, 64132",3,
"E MEYER BOULEVARD SIDE STREET S and MONROE AVENUE, KANSAS CITY, MO, 64130",3,
"E RED BRIDGE ROAD and US HIGHWAY 71 FRONTAGE ROAD, KANSAS CITY, MO, 61437",3,
"E RED BRIDGE ROAD and US HIGHWAY 71 OFF RA, KANSAS CITY, MO, 64134",3,
"E RED BRIDGE ROAD and US HIGHWAY 71, KANSAS CITY, MO, 63137",3,
"E TRUMAN ROAD and WALNUT STREET, KANSAS CITY, MO,",3,
"E TRUMAN ROAD and WALNUT STREET, KANSAS CITY, MO, 64106",3,
"EASTWOOD DR and SNI-A-BAR ROAD, KANSAS CITY, MO, 64130",3,
"EASTWOOD TFWY TO I 4 RA and I 435 HIGHWAY, KANSAS CITY, MO, 64130",3,
"EMANUEL CLEAVER II BOULEVARD and FOREST AVENUE, KANSAS CITY, MO, 64110",3,
"EMANUEL CLEAVER II BOULEVARD and ROCKHILL ROAD, KANSAS CITY, MO, 64111",3,
"FREMONT AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64127",3,
"FRONT STREET and E RIVERFRONT DR, KANSAS CITY, MO, 64120",3,
"FRONT STREET and I 35-29, KANSAS CITY, MO, 64123",3,
"GARFIELD AVENUE and EMANUEL CLEAVER II BLVD, KANSAS CITY, MO, 64130",3,
"GRAND AVENUE and MORNINGSIDE DR, KANSAS CITY, MO, 64114",3,
"GUINOTTE AVENUE and I 35-29 HIGHWAY, KANSAS CITY, MO, 64124",3,
"HARRISON PK and HOLMES STREET, KANSAS CITY, MO, 64110",3,
"HARRISON STREET and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64109",3,
"I 35 HIGHWAY and SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64106",3,
"I 35 HIGHWAY RA and NE PARVIN ROAD, KANSAS CITY, MO, 64116",3,
"I 435 HIGHWAY and E TRUMAN ROAD E, KANSAS CITY, MO, 64124",3,
"I 435 HIGHWAY and E TRUMAN ROAD E, KANSAS CITY, MO, 64129",3,
"I 435 HIGHWAY and E US HIGHWAY 40, KANSAS CITY, MO, 64129",3,
"I 435 HIGHWAY and I 70 E TO I 435 S RA, KANSAS CITY, MO, 64133",3,
"I 435 HIGHWAY and OLDHAM ROAD, KANSAS CITY, MO, 64131",3,
"I 435 HIGHWAY OFF RA and I 70 HIGHWAY, KANSAS CITY, MO, 64129",3,
"I 470 HIGHWAY and RAYTOWN ROAD, KANSAS CITY, MO, 64137",3,
"I 470 HIGHWAY and VIEW HIGH DR, LEES SUMMIT, MO, 64138",3,
"I 470 W TO US 71 S RA and US 71 N TO I 435 W, KANSAS CITY, MO, 64138",3,
"I 70 E and S 435, KANSAS CITY, MO, 64129",3,
"I-35 HIGHWAY and N ANTIOCH ROAD, KANSAS CITY, MO, 64117",3,
"I-435 AND US HIGHWAY 40, KANSAS CITY, MO,",3,
"I-70 and PROSPECT, KANSAS CITY, MO, 64127",3,
"INDEPENDENCE AVENUE and LYDIA AVENUE, KANSAS CITY, MO, 64106",3,
"INDEPENDENCE AVENUE and MONROE AVENUE, KANSAS CITY, MO, 64124",3,
"INDEPENDENCE AVENUE and MYRTLE AVENUE, KANSAS CITY, MO, 64123",3,
"INDEPENDENCE AVENUE and NORTON AVENUE, KANSAS CITY, MO, 64127",3,
"INDEPENDENCE AVENUE and PARK AVENUE, KANSAS CITY, MO, 64106",3,
"INDEPENDENCE AVENUE and PROSPECT AVENUE, KANSAS CITY, MO, 64106",3,
"INDEPENDENCE AVENUE and PROSPECT AVENUE, KANSAS CITY, MO, 64111",3,
"INDEPENDENCE AVENUE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64117",3,
"INDEPENDENCE AVENUE and WOODLAND AVENUE, KANSAS CITY, MO, 64108",3,
"JACKSON AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64130",3,
"KENSINGTON AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",3,
"LAWNDALE AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",3,
"LEXINGTON AVENUE and ORD STREET, KANSAS CITY, MO, 64106",3,
"MAIN STREET and W PERSHING ROAD, KANSAS CITY, MO, 64109",3,
"MANCHESTER TRAFFICWAY and MANCHESTER TO I 70 W RA, KANSAS CITY, MO, 64130",3,
"MANHEIM ROAD and TROOST AVENUE, KANSAS CITY, MO, 64110",3,
"MCGEE STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64106",3,
"MILL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64109",3,
"N AMITY AVENUE and NW BARRY ROAD, KANSAS CITY, MO, 64152",3,
"N ANTIOCH ROAD and NE ENGLEWOOD ROAD, KANSAS CITY, MO, 64119",3,
"N CHOUTEAU TRAFFICWAY and DERAMUS AVENUE, KANSAS CITY, MO, 64116",3,
"N CHOUTEAU TRAFFICWAY and DERAMUS AVENUE, KANSAS CITY, MO, 64124",3,
"N CHOUTEAU TRAFFICWAY and GARDNER AVENUE, KANSAS CITY, MO, 64124",3,
"N CHURCH ROAD and NE MO 152 HIGHWAY, KANSAS CITY, MO, 64156",3,
"N CORRINGTON AVENUE and E FRONT STREET, KANSAS CITY, MO, 64120",3,
"N DENVER AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64124",3,
"N FLINTLOCK ROAD and NE MO 152 HIGHWAY, KANSAS CITY, MO, 64157",3,
"N INDIANA AVENUE N and NE MO 152 HIGHWAY, KANSAS CITY, MO, 64156",3,
"N MERSINGTON AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",3,
"N MONTGALL AVENUE and NE RUSSELL ROAD, KANSAS CITY, MO, 64119",3,
"N PALMER AVENUE and N RICHMOND AVENUE, KANSAS CITY, MO, 64119",3,
"NE 102 TERRACE and N OAK TRAFFICWAY, KANSAS CITY, MO,",3,
"NE 40 TERRACE and N BELLAIRE AVENUE, KANSAS CITY, MO, 64117",3,
"NE 42 STREET and NE PARVIN ROAD, KANSAS CITY, MO, 64119",3,
"NE 44 STREET and N WINN ROAD, KANSAS CITY, MO, 64117",3,
"NE 45 STREET and N ANTIOCH ROAD, KANSAS CITY, MO, 64119",3,
"NE 52 TERRACE and N ANTIOCH ROAD, KANSAS CITY, MO, 64118",3,
"NE 56 PL and N BRIGHTON AVENUE, KANSAS CITY, MO, 64150",3,
"NE 62ND STREET/N CHELSEA STREET, KANSAS CITY, MO, 64119",3,
"NE 85 TERRACE and NE SHOAL CREEK PK S, KANSAS CITY, MO, 64158",3,
"NE 88 TERRACE and N MERSINGTON AVENUE, KANSAS CITY, MO, 64156",3,
"NE BARNES AVENUE and NE COMPTON AVENUE, KANSAS CITY, MO, 64117",3,
"NE BARRY ROAD and MAPLEWOODS PK, KANSAS CITY, MO, 64119",3,
"NE BRIARCLIFF ROAD and N OAK TRAFFICWAY, KANSAS CITY, MO, 64118",3,
"NW 108 STREET and N GREEN HILLS ROAD, KANSAS CITY, MO, 64155",3,
"NW 63 STREET and N BROADWAY, KANSAS CITY, MO, 64151",3,
"NW 72 STREET and I 29 HIGHWAY, KANSAS CITY, MO, 64151",3,
"NW BARRY ROAD and N STODDARD AVENUE, KANSAS CITY, MO, 64152",3,
"NW BARRY ROAD and N US HIGHWAY 169, KANSAS CITY, MO, 64155",3,
"NW COOKINGHAM DR E and I 435 HIGHWAY, KANSAS CITY, MO, 64156",3,
"NW MO 152 HIGHWAY and N US HIGHWAY 169, KANSAS CITY, MO, 64155",3,
"OZARK ROAD and RAYTOWN ROAD, KANSAS CITY, MO, 64138",3,
"PENNSYLVANIA AVENUE and WESTPORT ROAD, KANSAS CITY, MO, 64110",3,
"S 35 STREET and WYANDOTTE STREET, KANSAS CITY, MO, 64111",3,
"SMART AVENUE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64123",3,
"SOUTHWEST BOULEVARD and WYANDOTTE STREET, KANSAS CITY, MO, 64111",3,
"STREET JOHN AVENUE and WHITE AVENUE, KANSAS CITY, MO, 64123",3,
"THOMPSON AVENUE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64123",3,
"TOPPING AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64106",3,
"US HIGHWAY 71 and 55 STREET, KANSAS CITY, MO, 64127",3,
"W 10 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64115",3,
"W 16 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64105",3,
"W 19 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64110",3,
"W 23 STREET and ALLEN STREET, KANSAS CITY, MO, 64108",3,
"W 29 STREET and PENN VALLEY DR, KANSAS CITY, MO, 64109",3,
"W 30 STREET and FAIRMOUNT AVENUE, KANSAS CITY, MO, 64106",3,
"W 33 STREET and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64110",3,
"W 33 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64130",3,
"W 38 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64109",3,
"W 39 STREET and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64110",3,
"W 39 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO,",3,
"W 42 STREET and HOLLY STREET, KANSAS CITY, MO, 64111",3,
"W 45 STREET and BROADWAY, KANSAS CITY, MO, 64109",3,
"W 46 STREET and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64109",3,
"W 46 TERRACE and BROADWAY, KANSAS CITY, MO, 64111",3,
"W 46 TERRACE and J C NICHOLS PARKWAY, KANSAS CITY, MO, 64111",3,
"W 46 TERRACE and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64111",3,
"W 47 STREET and FAIRMOUNT AVENUE, KANSAS CITY, MO, 64111",3,
"W 47 STREET and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64110",3,
"W 47 STREET and SUMMIT STREET, KANSAS CITY, MO, 64130",3,
"W 57 STREET and CENTRAL STREET, KANSAS CITY, MO, 64114",3,
"W 57 STREET and MAIN STREET, KANSAS CITY, MO, 64131",3,
"W 65 STREET and LINDEN ROAD, KANSAS CITY, MO, 64114",3,
"W 74 TERRACE and WASHINGTON STREET, KANSAS CITY, MO, 64141",3,
"W 75 STREET and BALTIMORE AVENUE, KANSAS CITY, MO, 64128",3,
"W 9 STREET and BALTIMORE AVENUE, KANSAS CITY, MO, 64106",3,
"W 9 STREET and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64108",3,
"W 97 STREET and WORNALL ROAD, KANSAS CITY, MO, 64131",3,
"WALLACE AVENUE and WINNER ROAD, KANSAS CITY, MO, 64129",3,
"WARD PK S and WYANDOTTE STREET, KANSAS CITY, MO, 64130",3,
"100 10TH BALTIMORE AVE, KANSAS CITY, MO, 64106",2,
"100 68TH TERR, KANSAS CITY, MO, 64131",2,
"100 ARROWHEAD DR, KANSAS CITY, MO, 64131",2,
"100 ARROWHEAD DR, KANSAS CITY, MO, 64132",2,
"100 ARROWHEAD DR, KANSAS CITY, MO, 64135",2,
"100 BROADWAY, KANSAS CITY, MO, 64123",2,
"100 E 13 STREET, KANSAS CITY, MO, 64110",2,
"100 E 13 STREET, KANSAS CITY, MO, 64142",2,
"100 E 54 STREET, KANSAS CITY, MO, 64113",2,
"100 E 54 TERRACE, KANSAS CITY, MO, 64112",2,
"100 E 56 TERRACE, KANSAS CITY, MO, 64130",2,
"100 E 69 HIGHWAY, CLAYCOMO, MO, 64119",2,
"100 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",2,
"100 GLADSTONE BOULEVARD, KANSAS CITY, MO, 64127",2,
"100 HANK STRAM WAY , KC, KANSAS CITY, MO, 64127",2,
"100 MORNINGSIDE DR, KANSAS CITY, MO, 64113",2,
"100 N HEART OF AMERICA BRG , KC, KANSAS CITY, MO, 64116",2,
"100 N LYDIA AVE , KC, KANSAS CITY, MO, 64103",2,
"100 NW 79 STREET, KANSAS CITY, MO, 64118",2,
"100 NW 79 STREET, KANSAS CITY, MO, 64151",2,
"100 NW 90 TERRACE, KANSAS CITY, MO, 64155",2,
"100 NW 94 STREET, KANSAS CITY, MO, 64155",2,
"100 NW SHOAL CREEK PKWY, KANSAS CITY, MO, 64155",2,
"100 NW SHOAL CREEK PW, KANSAS CITY, MO, 64155",2,
"100 PETTICOAT LN, KANSAS CITY, MO, 64105",2,
"100 REDCOAT LN, KANSAS CITY, MO, 64129",2,
"100 RIVERBOAT DR, NORTH KANSAS, MO, 64116",2,
"100 ROYAL WAY, KANSAS CITY, MO,",2,
"100 STREET GRAND AVENUE, KANSAS CITY, MO, 64106",2,
"100 W 11 STREET, KANSAS CITY, MO, 64106",2,
"100 W SANTA FE TRAFFICWAY, KANSAS CITY, MO, 64105",2,
"100 WARD PK N, KANSAS CITY, MO, 64114",2,
"1000 BROADWAY BOULEVARD, KANSAS CITY, MO, 64108",2,
"1000 BROADWAY BOULEVARD, KANSAS CITY, MO, 64111",2,
"1000 E 5 STREET, KANSAS CITY, MO, 64105",2,
"1000 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",2,
"10000 N MAIN STREET, KANSAS CITY, MO, 64155",2,
"10000 N STARK AVENUE, KANSAS CITY, MO, 64158",2,
"103TH and N. OAK, KANSAS CITY, MO, 64155",2,
"10500 JFFERSON, KANSAS CITY, MO, 64114",2,
"10700 STATE LINE ROAD, KANSAS CITY, MO, 64134",2,
"10900 N HULL AVENUE, KANSAS CITY, MO, 64154",2,
"109010 E TRUMAN ROAD, INDEPENDENCE, MO,",2,
"10TH /MAIN, KANSAS CITY, MO, 64105",2,
"1100 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",2,
"1100 E BANNISTER ROAD, KANSAS CITY, MO, 64137",2,
"1100 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64114",2,
"1100 NE PARVIN ROAD, KANSAS CITY, MO, 64117",2,
"1100 W SANTA FE TRAFFICWAY, KANSAS CITY, MO, 64145",2,
"1100 WALNUT STREET, KANSAS CITY, MO, 64108",2,
"11000 NE BIRMINGHAM ROAD, KANSAS CITY, MO, 64161",2,
"11200 N CONVAIR DR, KANSAS CITY, MO, 64153",2,
"11200 NE BOOTH, KANSAS CITY, MO, 64157",2,
"11200 NE M 210 HIGHWAY, KANSAS CITY, MO, 64161",2,
"11400 US HIGHWAY 71, KANSAS CITY, MO, 64147",2,
"11500 N CHERRY DR, KANSAS CITY, MO, 64155",2,
"11500 STATE LINE ROAD, KANSAS CITY, MO, 64114",2,
"11600 E US HIGHWAY 40 E, INDEPENDENCE, MO, 64123",2,
"11600 E US HIGHWAY 40 E, KCMO, MO, 64133",2,
"11600 E US HIGHWAY 40, KANSAS CITY, MO,",2,
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64106",2,
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64127",2,
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64131",2,
"11600 NE 40 STREET, KANSAS CITY, MO, 64133",2,
"11700 E US HIGHWAY 40, KANSAS CITY, MO, 64133",2,
"11700 W 133 STREET, OVERLAND PARK, MO, 64145",2,
"11800 US HIGHWAY 71, KANSAS CITY, MO, 64139",2,
"11900 BLUE RIDGE BOULEVARD EX, KANSAS CITY, MO, 64134",2,
"12 STREET and TERRACE STREET, KANSAS CITY, MO, 64127",2,
"1200 E 117 STREET, KANSAS CITY, MO, 64114",2,
"1200 E RIVERFRONT DR, KANSAS CITY, MO, 64120",2,
"1200 NE PARVIN ROAD, KANSAS CITY, MO, 64117",2,
"1200 W 133 STREET, KANSAS CITY, MO, 64145",2,
"12200 E 52 TERRACE, KANSAS CITY, MO, 64133",2,
"12200 E 52 TERRACE, KANSAS CITY, MO, 64137",2,
"12500 GRAND COURT, KANSAS CITY, MO, 64145",2,
"12600 E 98 STREET, KANSAS CITY, MO, 64134",2,
"12900 E M 150 HIGHWAY, KANSAS CITY, MO, 64149",2,
"1300 E ARMOUR BOULEVARD, KANSAS CITY, MO, 64111",2,
"1300 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",2,
"1300 GRAND AVENUE, LEAVENWORTH, MO, 64111",2,
"13000 BLUE PK W, KANSAS CITY, MO, 64138",2,
"13000 E M 150 HIGHWAY, KANSAS CITY, MO, 64146",2,
"13200 BLUE PK W, KANSAS CITY, MO, 64130",2,
"13300 STATE LINE ROAD, KANSAS CITY, MO, 64145",2,
"13400 STATE LINE ROAD, KANSAS CITY, MO, 64145",2,
"13900 BLUE PK E, KANSAS CITY, MO, 64138",2,
"1400 E 97 STREET, KANSAS CITY, MO, 64134",2,
"1400 E 97 STREET, KANSAS CITY, MO, 64137",2,
"14400 KELLEY ROAD, KANSAS CITY, MO, 64149",2,
"14400 S 71 HIGHWAY, KANSAS CITY, MO, 64147",2,
"14400 S US HIGHWAY 71 , KANSAS CITY, MO, 64128",2,
"14400 S US HIGHWAY 71 , KANSAS CITY, MO, 64136",2,
"14400 S US HIGHWAY 71 , KANSAS CITY, MO, 64138",2,
"14500 KELLEY ROAD, KANSAS CITY, MO, 64149",2,
"14500 S US HIGHWAY 71 WEST FRONTAGE ROAD, KANSAS CITY, MO, 64146",2,
"14500 S US HIGHWAY 71, GRANDVIEW, MO, 64145",2,
"14500 SOUTH 71 HIGHWAY, KANSAS CITY, MO, 64138",2,
"14600 COLORADO AVENUE, KANSAS CITY, MO, 64137",2,
"14700 PETERSON ROAD, KCMO, MO, 64086",2,
"14TH AND CENTRAL, KANSAS CITY, MO, 64106",2,
"1500 BALTIMORE AVENUE, KANSAS CITY, MO, 64111",2,
"1500 E 97 STREET, KANSAS CITY, MO, 64114",2,
"1500 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64127",2,
"1500 N JACKSON AVENUE, KANSAS CITY, MO, 64123",2,
"15600 E US HIGHWAY 40, KANSAS CITY, MO, 64133",2,
"1600 BROADWAY BOULEVARD, KANSAS CITY, MO, 64109",2,
"1600 BROADWAY BOULEVARD, KANSAS CITY, MO, 64111",2,
"1600 CITADEL, KANSAS CITY, MO, 64130",2,
"169 HIGHWAY and BRIAR CLIFF, KANSAS CITY, MO, 64118",2,
"1700 CHERRY STREET, KANSAS CITY, MO, 4108",2,
"1700 E 17 TERRACE, KANSAS CITY, MO, 64127",2,
"1700 E TRUMAN ROAD, KANSAS CITY, MO, 64127",2,
"1700 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64109",2,
"1700 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",2,
"1700 INDEPENDENCE BLVD, KANSAS CITY, MO, 64109",2,
"1700 WASHINGTON AVENUE, KANSAS CITY, MO, 64109",2,
"1800 E 97 STREET, KANSAS CITY, MO, 64137",2,
"1900 NE 107 TERRACE, KANSAS CITY, MO, 64155",2,
"1900 NE 107 TERRACE, KANSAS CITY, MO, 64157",2,
"19TH AND OAK, KANSAS CITY, MO, 64106",2,
"1ST / CHERRY, KANSAS CITY, MO, 64105",2,
"200 E US HIGHWAY 24, INDEPENDENCE, MO, 64050",2,
"200 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64110",2,
"200 MAIN STREET, KANSAS CITY, MO, 64106",2,
"200 N ASKEW AVENUE, KANSAS CITY, MO, 64124",2,
"200 NE 40 TERRACE, KANSAS CITY, MO, 64129",2,
"200 NE BARRY ROAD, KANSAS CITY, MO, 64118",2,
"200 NW 96 STREET, KANSAS CITY, MO, 64155",2,
"20TH/GARFIELD, KANSAS CITY, MO, 64127",2,
"20TH/OAKLEY, KANSAS CITY, MO, 64127",2,
"2100 BROADWAY BOULEVARD, KANSAS CITY, MO, 64109",2,
"2100 PARK TOWER DR, KANSAS CITY, MO, 64126",2,
"210HWY /CHOUTEAU, KANSAS CITY, MO, 64113",2,
"21ST/CYPRESS AVENUE, KANSAS CITY, MO, 64127",2,
"2200 E TRUMAN ROAD, KCMO, MO, 64127",2,
"23 STREET TO I 435 N RAMP and I 435 HIGHWAY, KANSAS CITY, MO,",2,
"23 STREET TO I 435 S RA and I 435 S TO 23 STREET RA, KANSAS CITY, MO, 64127",2,
"2300 E TRUMAN ROAD, KANSAS CITY, MO, 64126",2,
"2400 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64109",2,
"2400 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",2,
"2400 GRAND AVENUE, LEAVENWORTH, MO, 64111",2,
"2400 NE 107 TERRACE, KANSAS CITY, MO, 64155",2,
"2400 PARK AVENUE, KANSAS CITY, MO, 64124",2,
"2600 E 8TH, KANSAS CITY, MO, 64124",2,
"2600 NE 52 STREET, KANSAS CITY, MO, 64116",2,
"2600 NW 79 TERRACE, KANSAS CITY, MO, 64152",2,
"26TH TERRACE/OAKLEY AVENUE, KANSAS CITY, MO, 64126",2,
"2700 BENTON, KANSAS CITY, MO, 64127",2,
"2800 CHELSEA AVENUE, KCMO, MO, 64127",2,
"2800 NE SHOAL CREEK PKWY , KC, KANSAS CITY, MO, 64155",2,
"2800 SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64107",2,
"3 and GILLIS, KANSAS CITY, MO, 64106",2,
"300 BLOCK OF SPRUCE, KANSAS CITY, MO, 64123",2,
"300 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64114",2,
"300 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64127",2,
"300 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",2,
"300 EMMAMUEL CLEAVER, KANSAS CITY, MO, 64112",2,
"300 N VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64130",2,
"300 NE 95 STREET, KANSAS CITY, MO, 64155",2,
"300 NW 96 STREET, KANSAS CITY, MO, 64116",2,
"3000 MANCHESTER TRAFFICWAY S, KANSAS CITY, MO, 64130",2,
"30TH STREET/ MCCOY, INDEPENDENCE, MO, 64055",2,
"31 and SW TRAFFIC WAY, KANSAS CITY, MO, 64111",2,
"3100 BROADWAY BOULEVARD, KANSAS CITY, MO, 64107",2,
"3100 BROADWAY BOULEVARD, KANSAS CITY, MO, 64108",2,
"3100 MAIN STREET, GRANDVIEW, MO, 64112",2,
"31ST/AGNES, KANSAS CITY, MO, 64128",2,
"3200 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",2,
"3200 BROADWAY BOULEVARD, KANSAS CITY, MO, 64110",2,
"3200 DENVER AVENUE, KANSAS CITY, MO, 64127",2,
"3200 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"3300 E 113 TERRACE, KANSAS CITY, MO,",2,
