id,o_address,o_city,o_state,o_zip,status,quality,m_address,m_city,m_state,m_zip,long,lat,not_sure,L_R
10720,S 25TH ST / BURWELL AVE,LOUISVILLE,KY,40210,No_Match,,,,,,,,,
10962,500 PINE ST,LOUISVILLE,KY,40204,Match,Exact,500 Pine St,LOUISVILLE,KY,40204,-85.7266,38.248985,628647157,R
10370,3100 LENCOTT DR,LOUISVILLE,KY,40216,Match,Exact,3100 Lencott Dr,LOUISVILLE,KY,40216,-85.85806,38.17629,96838250,L
10130,BARDSTOWN RD / DEERWOOD AVE,LOUISVILLE,KY,40205,No_Match,,,,,,,,,
10372,3200 HUNSINGER LN,LOUISVILLE,KY,40220,Match,Non_Exact,3200 Hunsinger Blvd,LOUISVILLE,KY,40220,-85.61362,38.212917,96857507,R
10371,3100 MICHAEL DR,LOUISVILLE,KY,40220,Match,Exact,3100 Michael Dr,LOUISVILLE,KY,40220,-85.61421,38.21723,96857488,R
10139,BLUE LICK PARK,LOUISVILLE,KY,40229,No_Match,,,,,,,,,
10132,BARRET AVE / BAXTER AVE,LOUISVILLE,KY,40204,No_Match,,,,,,,,,
10374,3300 BASS CREEK DR,LOUISVILLE,KY,40218,Match,Exact,3300 Bass Creek Dr,LOUISVILLE,KY,40218,-85.67796,38.205563,96870246,R
10131,BARDSTOWN RD / SILS AVE,LOUISVILLE,KY,40205,No_Match,,,,,,,,,
10373,3200 RIDGE BROOK CIR,LOUISVILLE,KY,40245,Match,Exact,3200 Ridge Brook Cir,LOUISVILLE,KY,40245,-85.48478,38.283447,611181332,R
10134,BAXTER AVE / BEECHWOOD AVE,LOUISVILLE,KY,40204,No_Match,,,,,,,,,
10376,3300 LEES LN,LOUISVILLE,KY,40216,Match,Exact,3300 Lees Ln,LOUISVILLE,KY,40216,-85.85536,38.183887,96838171,L
10133,BARRETT LN / MONTERAY PLACE CIR,LOUISVILLE,KY,40272,No_Match,,,,,,,,,
10375,3300 HUNSINGER LN,LOUISVILLE,KY,40220,Match,Exact,3300 Hunsinger Ln,LOUISVILLE,KY,40220,-85.618866,38.21188,96857497,R
10136,BELRAD DR / SEBREE LN,LOUISVILLE,KY,40218,No_Match,,,,,,,,,
10378,3300 W MAIN ST,LOUISVILLE,KY,40212,Match,Exact,3300 W Main St,LOUISVILLE,KY,40212,-85.80551,38.262115,96989241,L
10135,BAXTER AVE / E MARKET ST,LOUISVILLE,KY,40206,No_Match,,,,,,,,,
10377,3300 VIRGINIA AVE,LOUISVILLE,KY,40211,Match,Exact,3300 Virginia Ave,LOUISVILLE,KY,40211,-85.808624,38.23883,96842648,L
10138,BLANTON LN / MILLS DR,LOUISVILLE,KY,40216,No_Match,,,,,,,,,
10137,BISHOP LN / GARDINER LN,LOUISVILLE,KY,40218,No_Match,,,,,,,,,
10379,3400 BONAVENTURE BLVD,LOUISVILLE,KY,40219,Match,Exact,3400 Bonaventure Blvd,LOUISVILLE,KY,40219,-85.70029,38.122696,96858779,R
10381,3400 NELLIE BLY DR,LOUISVILLE,KY,40213,Match,Exact,3400 Nellie Bly Dr,LOUISVILLE,KY,40213,-85.69755,38.17304,96857772,R
10380,3400 DUVALLE DR,LOUISVILLE,KY,40211,Match,Exact,3400 Duvalle Dr,LOUISVILLE,KY,40211,-85.8123,38.227333,96929113,L
10141,BOERSTE WAY / PRESTON HWY,LOUISVILLE,KY,40229,No_Match,,,,,,,,,
10383,3500 PINECROFT DR,LOUISVILLE,KY,40219,Match,Exact,3500 Pinecroft Dr,LOUISVILLE,KY,40219,-85.69867,38.134598,96858704,R
10140,BLUEGRASS AVE / SOUTHERN PKY,LOUISVILLE,KY,40214,No_Match,,,,,,,,,
10382,3400 W MAIN ST,LOUISVILLE,KY,40212,Match,Exact,3400 W Main St,LOUISVILLE,KY,40212,-85.80675,38.262203,96841072,L
10143,BRICK KILN LN / DIXIE HWY,LOUISVILLE,KY,40216,No_Match,,,,,,,,,
10385,3600 WESTMEADOW CT,LOUISVILLE,KY,40258,Match,Exact,3600 Westmeadow Ct,LOUISVILLE,KY,40258,-85.82739,38.15236,96870503,R
10142,BRECKENRIDGE LN / I 264 RAMP,LOUISVILLE,KY,40220,No_Match,,,,,,,,,
10384,3600 FRIAR TUCK CT,LOUISVILLE,KY,40219,Match,Exact,3600 Friar Tuck Ct,LOUISVILLE,KY,40219,-85.696106,38.16518,96857934,R
10145,BROWNSBORO RD / CHAMBERLAIN LN,LOUISVILLE,KY,40241,No_Match,,,,,,,,,
10387,3700 STONE LAKES DR,LOUISVILLE,KY,40299,No_Match,,,,,,,,,
10144,BRIDGE - I65S / KENNEDY,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
10386,3700 IRON HORSE WAY,LOUISVILLE,KY,40272,Match,Exact,3700 Iron Horse Way,LOUISVILLE,KY,40272,-85.83241,38.103153,96840138,L
10147,CAMP ST / S FLOYD ST,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
10389,3800 BELQUIN PL,LOUISVILLE,KY,40211,Match,Exact,3800 Belquin Pl,LOUISVILLE,KY,40211,-85.82004,38.223495,96836727,L
10146,BUTTERNUT RD / E INDIAN TRL,LOUISVILLE,KY,40213,No_Match,,,,,,,,,
10388,3800 ATLAS RD,LOUISVILLE,KY,40229,Match,Exact,3800 Atlas Rd,LOUISVILLE,KY,40229,-85.694916,38.106796,96859145,R
10149,CANE RUN RD / GREENBELT HWY,LOUISVILLE,KY,40216,No_Match,,,,,,,,,
10148,CAMP TAYLOR PARK,LOUISVILLE,KY,40213,No_Match,,,,,,,,,
10590,8500 GLASER LN,LOUISVILLE,KY,40291,Match,Non_Exact,8500 Glaser Rd,LOUISVILLE,KY,40291,-85.60314,38.14379,96892545,R
10350,2700 MAXON DR,LOUISVILLE,KY,40220,Match,Exact,2700 Maxon Dr,LOUISVILLE,KY,40220,-85.659744,38.21184,96854145,R
10592,8600 BIRCH CT,LOUISVILLE,KY,40242,Match,Exact,8600 Birch Ct,LOUISVILLE,KY,40242,-85.591034,38.278984,96863123,L
10591,8600 APPLEGATE VILLAGE DR,LOUISVILLE,KY,40219,No_Match,,,,,,,,,
10118,9400 PONDER LN,LOUISVILLE,KY,40272,Match,Exact,9400 Ponder Ln,LOUISVILLE,KY,40272,-85.86565,38.11402,96838058,R
10117,9300 PONDER LN,LOUISVILLE,KY,40272,Match,Exact,9300 Ponder Ln,LOUISVILLE,KY,40272,-85.8634,38.11646,96838065,R
10359,300 STILZ AVE,LOUISVILLE,KY,40206,Match,Exact,300 Stilz Ave,LOUISVILLE,KY,40206,-85.68272,38.251217,96852157,R
10119,9400 SISSONNE DR,LOUISVILLE,KY,40118,Match,Non_Exact,9400 Sissonne Dr,FAIRDALE,KY,40118,-85.767265,38.11522,96849835,R
10110,9000 CINDERELLA LN,LOUISVILLE,KY,40229,Match,Exact,9000 Cinderella Ln,LOUISVILLE,KY,40229,-85.65851,38.118984,632852588,R
10352,2700 WOODLAND AVE,LOUISVILLE,KY,40211,Match,Exact,2700 Woodland Ave,LOUISVILLE,KY,40211,-85.799446,38.23394,96911919,L
10594,8700 AVONDALE CT,LOUISVILLE,KY,40299,Match,Exact,8700 Avondale Ct,LOUISVILLE,KY,40299,-85.59884,38.19117,96866130,L
10351,2700 PINDELL AVE,LOUISVILLE,KY,40217,Match,Exact,2700 Pindell Ave,LOUISVILLE,KY,40217,-85.733574,38.213707,96847446,R
10593,8600 JAMES R RD,LOUISVILLE,KY,40118,Match,Non_Exact,8600 James R Rd,FAIRDALE,KY,40118,-85.7573,38.12463,96850882,R
10112,9100 FELSMERE CIR,LOUISVILLE,KY,40241,No_Match,,,,,,,,,
10354,2800 PRESTON HWY,LOUISVILLE,KY,40217,Match,Exact,2800 Preston Hwy,LOUISVILLE,KY,40217,-85.73916,38.209373,96846905,R
10596,8700 BLOSSOM LN,LOUISVILLE,KY,40242,Match,Exact,8700 Blossom Ln,LOUISVILLE,KY,40242,-85.592316,38.28425,96863108,R
10111,9100 BLOSSOM LN,LOUISVILLE,KY,40241,Match,Exact,9100 Blossom Ln,LOUISVILLE,KY,40241,-85.58221,38.286793,96875015,R
10353,2800 MARIGOLD AVE,LOUISVILLE,KY,40213,Match,Exact,2800 Marigold Ave,LOUISVILLE,KY,40213,-85.71244,38.16664,96850759,R
10595,8700 BIRCHLINE CT,LOUISVILLE,KY,40291,Match,Exact,8700 Birchline Ct,LOUISVILLE,KY,40291,-85.598465,38.152653,96866580,R
10114,9200 POND VIEW CT,LOUISVILLE,KY,40291,Match,Exact,9200 Pond View Ct,LOUISVILLE,KY,40291,-85.59078,38.147797,96884220,L
10356,300 GUTHRIE ST,LOUISVILLE,KY,40202,Match,Exact,300 Guthrie St,LOUISVILLE,KY,40202,-85.75607,38.24983,96897099,L
10598,8700 W MANSLICK RD,LOUISVILLE,KY,40272,Match,Exact,8700 W Manslick Rd,LOUISVILLE,KY,40272,-85.79623,38.125225,96849428,R
10113,9100 HI VIEW LN,LOUISVILLE,KY,40272,Match,Non_Exact,9100 Hiview Ln,LOUISVILLE,KY,40272,-85.82996,38.1214,96881872,R
10355,2900 CREEKSIDE DR,LOUISVILLE,KY,40241,Match,Exact,2900 Creekside Dr,LOUISVILLE,KY,40241,-85.5673,38.287395,96893591,L
10597,8700 MOUNT EASTES LN,LOUISVILLE,KY,40291,No_Match,,,,,,,,,
10116,9300 BURGOO KING RD,LOUISVILLE,KY,40272,Match,Exact,9300 Burgoo King Rd,LOUISVILLE,KY,40272,-85.874756,38.11866,96837837,R
10358,300 ROSEWOOD DR,LOUISVILLE,KY,40223,Match,Exact,300 Rosewood Dr,LOUISVILLE,KY,40223,-85.5617,38.242573,96883120,L
10115,9200 SPRINGBROOKE CIR,LOUISVILLE,KY,40241,Match,Exact,9200 Springbrooke Cir,LOUISVILLE,KY,40241,-85.57675,38.303276,96876874,L
10357,300 HARPERS FERRY RD,LOUISVILLE,KY,40214,Match,Exact,300 Harpers Ferry Rd,LOUISVILLE,KY,40214,-85.76985,38.13148,96849715,L
10599,8800 ZABEL WAY,LOUISVILLE,KY,40291,Match,Exact,8800 Zabel Way,LOUISVILLE,KY,40291,-85.59506,38.17415,96866269,R
10361,3000 BON AIR AVE,LOUISVILLE,KY,40205,Match,Exact,3000 Bon Air Ave,LOUISVILLE,KY,40205,-85.6666,38.220364,96854041,R
10360,300 UNIVERSITY BLVD,LOUISVILLE,KY,40208,No_Match,,,,,,,,,
10129,BARDSTOWN RD / BRADFORD DR,LOUISVILLE,KY,40218,No_Match,,,,,,,,,
10128,ARMORY PL / W CHESTNUT ST,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
10121,9700 LOFT LN,LOUISVILLE,KY,40291,Match,Exact,9700 Loft Ln,LOUISVILLE,KY,40291,-85.59376,38.13126,96976936,R
10363,3000 FLAIR KNOLL DR,LOUISVILLE,KY,40216,Match,Exact,3000 Flair Knoll Dr,LOUISVILLE,KY,40216,-85.85314,38.177315,96838281,L
10120,9700 HUNTING GROUND CT,LOUISVILLE,KY,40228,Match,Exact,9700 Hunting Ground Ct,LOUISVILLE,KY,40228,-85.60743,38.116825,96888154,R
10362,3000 COMMERCE CENTER PL,LOUISVILLE,KY,40211,Match,Exact,3000 Commerce Center Pl,LOUISVILLE,KY,40211,-85.811104,38.221474,96926286,L
10123,9800 VIEUX CARRE DR,LOUISVILLE,KY,40222,No_Match,,,,,,,,,
10365,3000 JOAN AVE,LOUISVILLE,KY,40205,Match,Exact,3000 Joan Ave,LOUISVILLE,KY,40205,-85.65604,38.220383,96875437,R
10122,9800 NORDIC DR,LOUISVILLE,KY,40272,Match,Exact,9800 Nordic Dr,LOUISVILLE,KY,40272,-85.833336,38.113594,96840086,R
10364,3000 FURMAN BLVD,LOUISVILLE,KY,40220,Match,Exact,3000 Furman Blvd,LOUISVILLE,KY,40220,-85.64631,38.220764,630454567,R
10125,9900 MELISSA DR,LOUISVILLE,KY,40223,Match,Exact,9900 Melissa Dr,LOUISVILLE,KY,40223,-85.5739,38.257523,96872785,L
10367,3000 MONICA LYNN RD,LOUISVILLE,KY,40216,Match,Non_Exact,3000 Monica Lynn Dr,LOUISVILLE,KY,40216,-85.82815,38.199368,96836987,L
10124,9900 LARLYN DR,LOUISVILLE,KY,40118,Match,Non_Exact,9900 Larlyn Dr,FAIRDALE,KY,40118,-85.77136,38.10608,96849862,R
10366,3000 LEXINGTON RD,LOUISVILLE,KY,40206,Match,Exact,3000 Lexington Rd,LOUISVILLE,KY,40206,-85.68044,38.24867,96852186,R
10127,ANGELETTA WAY / NEW CUT RD,LOUISVILLE,KY,40214,No_Match,,,,,,,,,
10369,3000 WINTERHAVEN RD,LOUISVILLE,KY,40220,Match,Exact,3000 Winterhaven Rd,LOUISVILLE,KY,40220,-85.61325,38.205036,96857550,R
10126,ALTA VISTA RD / BEARGRASS RD,LOUISVILLE,KY,40205,No_Match,,,,,,,,,
10368,3000 N HURSTBOURNE PKY,LOUISVILLE,KY,40241,Match,Non_Exact,3000 N Hurstbourne Pkwy,LOUISVILLE,KY,40223,-85.57381,38.289505,96882233,R
10570,7900 RIDGE PARK CT,LOUISVILLE,KY,40258,Match,Exact,7900 Ridge Park Ct,LOUISVILLE,KY,40258,-85.875725,38.14007,96886396,L
10338,2400 IDLEWYLDE CT,LOUISVILLE,KY,40206,No_Match,,,,,,,,,
10337,2400 COLORADO AVE,LOUISVILLE,KY,40208,Match,Exact,2400 Colorado Ave,LOUISVILLE,KY,40208,-85.77293,38.213802,618507305,R
10579,8000 CEDAR BROOK DR,LOUISVILLE,KY,40219,Match,Exact,8000 Cedar Brook Dr,LOUISVILLE,KY,40219,-85.66678,38.133667,96859410,R
10339,2400 MILLERS LN,LOUISVILLE,KY,40216,Match,Exact,2400 Millers Ln,LOUISVILLE,KY,40216,-85.80654,38.21543,96843224,L
10330,2200 GREEN ALY,LOUISVILLE,KY,40212,Match,Exact,2200 Green Aly,LOUISVILLE,KY,40212,-85.78715,38.25646,96841712,L
10572,7900 WESTWARD LOOP,LOUISVILLE,KY,40220,Match,Exact,7900 Westward Loop,LOUISVILLE,KY,40220,-85.61079,38.201317,96880832,R
10571,7900 ROCHELLE RD,LOUISVILLE,KY,40228,No_Match,,,,,,,,,
10332,2300 CAROLINA AVE,LOUISVILLE,KY,40205,Match,Exact,2300 Carolina Ave,LOUISVILLE,KY,40205,-85.682976,38.228153,96853450,R
10574,800 FOXWOOD AVE,LOUISVILLE,KY,40223,Match,Exact,800 Foxwood Ave,LOUISVILLE,KY,40223,-85.568886,38.2572,96863771,L
10331,2200 VALLEY VISTA RD,LOUISVILLE,KY,40205,Match,Exact,2200 Valley Vista Rd,LOUISVILLE,KY,40205,-85.70019,38.221302,96852752,R
10573,800 CHEROKEE RD,LOUISVILLE,KY,40204,Match,Exact,800 Cherokee Rd,LOUISVILLE,KY,40204,-85.7267,38.243412,620617211,R
10334,2300 SARATOGA DR,LOUISVILLE,KY,40205,Match,Exact,2300 Saratoga Dr,LOUISVILLE,KY,40205,-85.69853,38.219486,96853047,R
10576,800 S 34TH ST,LOUISVILLE,KY,40211,Match,Exact,800 S 34th St,LOUISVILLE,KY,40211,-85.80873,38.247593,96841267,R
10333,2300 MEADOW RD,LOUISVILLE,KY,40205,No_Match,,,,,,,,,
10575,800 N POPE LICK RD,LOUISVILLE,KY,40243,Match,Exact,800 N Pope Lick Rd,LOUISVILLE,KY,40243,-85.53017,38.231674,96865884,R
10336,2400 CHATTESWORTH LN,LOUISVILLE,KY,40241,Match,Non_Exact,2400 Chattesworth Ln,LOUISVILLE,KY,40242,-85.61332,38.287003,96855341,L
10578,8000 BRUSH LN,LOUISVILLE,KY,40291,Match,Exact,8000 Brush Ln,LOUISVILLE,KY,40291,-85.611664,38.150246,96860448,R
10335,2300 VALLEY VISTA RD,LOUISVILLE,KY,40205,Match,Exact,2300 Valley Vista Rd,LOUISVILLE,KY,40205,-85.700096,38.219048,96853042,R
10577,8000 BEECH AVE,LOUISVILLE,KY,40222,Match,Exact,8000 Beech Ave,LOUISVILLE,KY,40222,-85.605286,38.25418,96913238,R
10581,8100 ADAMS RUN RD,LOUISVILLE,KY,40228,Match,Exact,8100 Adams Run Rd,LOUISVILLE,KY,40228,-85.61261,38.116764,96883317,R
10580,8000 TOLLS LN,LOUISVILLE,KY,40214,Match,Exact,8000 Tolls Ln,LOUISVILLE,KY,40214,-85.75531,38.13439,96850860,R
10107,900 BLANKENBAKER LN,LOUISVILLE,KY,40207,Match,Exact,900 Blankenbaker Ln,LOUISVILLE,KY,40207,-85.67092,38.292374,96851861,L
10349,2700 LANGDON DR,LOUISVILLE,KY,40241,Match,Exact,2700 Langdon Dr,LOUISVILLE,KY,40241,-85.58286,38.28674,632852527,L
10106,8900 SHELBYVILLE RD,LOUISVILLE,KY,40222,Match,Exact,8900 Shelbyville Rd,LOUISVILLE,KY,40222,-85.5873,38.24721,96863466,R
10348,2700 GRANGER RD,LOUISVILLE,KY,40118,Match,Non_Exact,2700 Granger Rd,FAIRDALE,KY,40118,-85.7183,38.105164,96901611,R
10109,900 STONE ST,LOUISVILLE,KY,40217,Match,Exact,900 Stone St,LOUISVILLE,KY,40217,-85.730835,38.212185,96847468,R
10108,900 SOUTH PARK RD,LOUISVILLE,KY,40118,Match,Non_Exact,900 S Park Rd,FAIRDALE,KY,40118,-85.732956,38.10381,96892721,L
10341,2400 PIKES PEAK BLVD,LOUISVILLE,KY,40214,Match,Exact,2400 Pikes Peak Blvd,LOUISVILLE,KY,40214,-85.80393,38.166862,96869302,L
10583,8100 CLEMATIS LN,LOUISVILLE,KY,40228,Match,Exact,8100 Clematis Ln,LOUISVILLE,KY,40228,-85.61062,38.13089,96861132,R
10340,2400 OWEN ST,LOUISVILLE,KY,40212,Match,Exact,2400 Owen St,LOUISVILLE,KY,40212,-85.789116,38.263535,96841534,L
10582,8100 ASPEN GREEN LN,LOUISVILLE,KY,40291,No_Match,,,,,,,,,
10101,8600 COTSWOLD DR,LOUISVILLE,KY,40258,Match,Exact,8600 Cotswold Dr,LOUISVILLE,KY,40258,-85.87043,38.128056,96837819,R
10343,2400 S PRESTON ST,LOUISVILLE,KY,40217,Match,Exact,2400 S Preston St,LOUISVILLE,KY,40217,-85.74208,38.21347,96926533,R
10585,8200 ATLANTA PKY,LOUISVILLE,KY,40214,Match,Exact,8200 Atlanta Pkwy,LOUISVILLE,KY,40214,-85.768875,38.132046,96849728,R
10100,8500 CLAUDIA DR,LOUISVILLE,KY,40219,Match,Exact,8500 Claudia Dr,LOUISVILLE,KY,40219,-85.67154,38.12821,96859361,R
10342,2400 S 5TH ST,LOUISVILLE,KY,40208,Match,Exact,2400 S 5th St,LOUISVILLE,KY,40208,-85.765656,38.21438,96844461,R
10584,8200 ADAMS RUN RD,LOUISVILLE,KY,40228,Match,Exact,8200 Adams Run Rd,LOUISVILLE,KY,40228,-85.61063,38.11695,96903604,R
10103,8700 COTTINGHAM WAY,LOUISVILLE,KY,40258,Match,Exact,8700 Cottingham Way,LOUISVILLE,KY,40258,-85.87319,38.128525,96837806,R
10345,2700 ALPS RD,LOUISVILLE,KY,40216,Match,Exact,2700 Alps Rd,LOUISVILLE,KY,40216,-85.85628,38.168186,96838548,L
10587,8300 MARSHWOOD CT,LOUISVILLE,KY,40219,Match,Exact,8300 Marshwood Ct,LOUISVILLE,KY,40219,-85.70027,38.129818,96858763,L
10102,8600 LINDA RD,LOUISVILLE,KY,40219,Match,Exact,8600 Linda Rd,LOUISVILLE,KY,40219,-85.6748,38.126366,96859349,R
10344,2500 BROWNS LN,LOUISVILLE,KY,40220,Match,Exact,2500 Browns Ln,LOUISVILLE,KY,40220,-85.624504,38.23003,96857044,R
10586,8300 CANE RUN RD,LOUISVILLE,KY,40258,Match,Exact,8300 Cane Run Rd,LOUISVILLE,KY,40258,-85.897736,38.13582,96974563,R
10105,8900 BEULAH CHURCH RD,LOUISVILLE,KY,40291,Match,Exact,8900 Beulah Church Rd,LOUISVILLE,KY,40291,-85.59692,38.143906,613504846,R
10347,2700 COLIN AVE,LOUISVILLE,KY,40217,Match,Exact,2700 Colin Ave,LOUISVILLE,KY,40217,-85.73449,38.213284,96846927,R
10589,8400 MADRONE AVE,LOUISVILLE,KY,40258,Match,Exact,8400 Madrone Ave,LOUISVILLE,KY,40258,-85.86743,38.130753,96837857,R
10104,8800 TERRY RD,LOUISVILLE,KY,40258,Match,Exact,8800 Terry Rd,LOUISVILLE,KY,40258,-85.874504,38.126595,96837801,R
10346,2700 BARDSTOWN RD,LOUISVILLE,KY,40205,Match,Exact,2700 Bardstown Rd,LOUISVILLE,KY,40205,-85.68231,38.22154,619002067,R
10588,8400 GLENMORE LN,LOUISVILLE,KY,40258,Match,Exact,8400 Glenmore Ln,LOUISVILLE,KY,40258,-85.896996,38.132317,96837550,R
10790,1200 FRUITFUL CT,LOUISVILLE,KY,40214,Match,Exact,1200 Fruitful Ct,LOUISVILLE,KY,40214,-85.78623,38.128277,96849460,L
10316,1900 PIRTLE ST,LOUISVILLE,KY,40203,Match,Exact,1900 Pirtle St,LOUISVILLE,KY,40203,-85.781555,38.25867,96842064,L
10558,7600 SHEPHERDSVILLE RD,LOUISVILLE,KY,40219,Match,Exact,7600 Shepherdsville Rd,LOUISVILLE,KY,40219,-85.65793,38.140297,96876474,R
10315,1900 MANOR HOUSE DR,LOUISVILLE,KY,40220,Match,Exact,1900 Manor House Dr,LOUISVILLE,KY,40220,-85.63425,38.22109,618599100,L
10557,7600 PIMLICO DR,LOUISVILLE,KY,40214,Match,Exact,7600 Pimlico Dr,LOUISVILLE,KY,40214,-85.81026,38.149796,96848348,L
10799,1300 LANCE DR,LOUISVILLE,KY,40216,Match,Exact,1300 Lance Dr,LOUISVILLE,KY,40216,-85.801285,38.183304,96847934,L
10318,200 E WASHINGTON ST,LOUISVILLE,KY,40202,Match,Exact,200 E Washington St,LOUISVILLE,KY,40202,-85.74968,38.256638,96844803,R
10317,1900 STRATHMOOR BLVD,LOUISVILLE,KY,40205,Match,Exact,1900 Strathmoor Blvd,LOUISVILLE,KY,40205,-85.688934,38.215904,96853220,R
10559,7600 SIX MILE LN,LOUISVILLE,KY,40220,Match,Exact,7600 Six Mile Ln,LOUISVILLE,KY,40220,-85.61775,38.199986,96857572,R
10319,200 LILLIAN WAY,LOUISVILLE,KY,40214,Match,Exact,200 Lillian Way,LOUISVILLE,KY,40214,-85.77325,38.14734,96871997,R
10550,7400 CONJAR CT,LOUISVILLE,KY,40214,Match,Exact,7400 Conjar Ct,LOUISVILLE,KY,40214,-85.80852,38.15764,96848276,R
10792,1200 PHYLLIS AVE,LOUISVILLE,KY,40215,Match,Exact,1200 Phyllis Ave,LOUISVILLE,KY,40215,-85.77981,38.203506,618508469,L
10791,1200 MOUNT HOLLY RD,LOUISVILLE,KY,40118,Match,Non_Exact,1200 Mount Holly Rd,FAIRDALE,KY,40118,-85.74403,38.097763,96851068,R
10310,1800 FLAGSTAFF CT,LOUISVILLE,KY,40223,Match,Exact,1800 Flagstaff Ct,LOUISVILLE,KY,40223,-85.56978,38.274345,96863674,L
10552,7400 RIDAN WAY,LOUISVILLE,KY,40214,Match,Exact,7400 Ridan Way,LOUISVILLE,KY,40214,-85.80561,38.149494,96848355,R
10794,12100 GREENVALLEY DR,LOUISVILLE,KY,40243,Match,Exact,12100 Greenvalley Dr,LOUISVILLE,KY,40243,-85.53485,38.23036,96865873,R
10551,7400 NOTTOWAY CIR,LOUISVILLE,KY,40214,Match,Exact,7400 Nottoway Cir,LOUISVILLE,KY,40214,-85.8085,38.15774,96848275,R
10793,1200 ROGERS ST,LOUISVILLE,KY,40204,Match,Exact,1200 Rogers St,LOUISVILLE,KY,40204,-85.72664,38.246292,96845489,R
10312,1800 S FLOYD ST,LOUISVILLE,KY,40208,Match,Exact,1800 S Floyd St,LOUISVILLE,KY,40208,-85.754,38.221027,96845963,R
10554,7500 DISTRIBUTION DR,LOUISVILLE,KY,40258,Match,Exact,7500 Distribution Dr,LOUISVILLE,KY,40258,-85.89382,38.150784,96837228,R
10796,12300 DOMINION WAY,LOUISVILLE,KY,40299,Match,Exact,12300 Dominion Way,LOUISVILLE,KY,40299,-85.527145,38.190292,96889484,L
10311,1800 KINGSFORD DR,LOUISVILLE,KY,40216,Match,Exact,1800 Kingsford Dr,LOUISVILLE,KY,40216,-85.82489,38.172935,96839080,L
10553,7500 BELINDA WAY,LOUISVILLE,KY,40291,Match,Exact,7500 Belinda Way,LOUISVILLE,KY,40291,-85.59969,38.140255,96919677,R
10795,12100 STROLL CT,LOUISVILLE,KY,40245,Match,Exact,12100 Stroll Ct,LOUISVILLE,KY,40245,-85.5283,38.317005,96862770,L
10314,1900 BASHFORD MANOR LN,LOUISVILLE,KY,NA,No_Match,,,,,,,,,
10556,7600 CANE RUN RD,LOUISVILLE,KY,40258,Match,Exact,7600 Cane Run Rd,LOUISVILLE,KY,40258,-85.896904,38.142696,96837537,R
10798,1300 JEANETTE AVE,LOUISVILLE,KY,40213,Match,Exact,1300 Jeanette Ave,LOUISVILLE,KY,40213,-85.70321,38.174458,96924283,R
10313,1800 WOODFILL WAY,LOUISVILLE,KY,40205,Match,Exact,1800 Woodfill Way,LOUISVILLE,KY,40205,-85.69411,38.21617,96853162,R
10555,7500 S WATTERSON TRL,LOUISVILLE,KY,40291,Match,Exact,7500 S Watterson Trl,LOUISVILLE,KY,40291,-85.61485,38.139805,618514552,R
10797,1300 CHALLIS CIR,LOUISVILLE,KY,40211,Match,Exact,1300 Challis Cir,LOUISVILLE,KY,40211,-85.81633,38.23628,96836650,R
10327,2200 CONGRESS ST,LOUISVILLE,KY,40212,Match,Exact,2200 Congress St,LOUISVILLE,KY,40212,-85.786804,38.257835,96841720,L
10569,7900 MACKIE LN,LOUISVILLE,KY,40214,No_Match,,,,,,,,,
10326,2000 SPRING DR,LOUISVILLE,KY,40205,Match,Exact,2000 Spring Dr,LOUISVILLE,KY,40205,-85.69555,38.227898,96852905,R
10568,7900 LAURA JEAN CT,LOUISVILLE,KY,40291,Match,Exact,7900 Laura Jean Ct,LOUISVILLE,KY,40291,-85.61252,38.13264,96975403,L
10329,2200 FORT ST,LOUISVILLE,KY,40217,Match,Exact,2200 Fort St,LOUISVILLE,KY,40217,-85.75166,38.215565,618512984,R
10328,2200 DEARING CT,LOUISVILLE,KY,40204,Match,Exact,2200 Dearing Ct,LOUISVILLE,KY,40204,-85.71898,38.24046,620617430,R
10561,7600 TEXLYN CT,LOUISVILLE,KY,40258,Match,Exact,7600 Texlyn Ct,LOUISVILLE,KY,40258,-85.88837,38.147263,96882059,R
10560,7600 TEMPSCLAIR RD,LOUISVILLE,KY,40220,Match,Exact,7600 Tempsclair Rd,LOUISVILLE,KY,40220,-85.61666,38.20369,96857533,R
10321,200 N BIRCHWOOD AVE,LOUISVILLE,KY,40206,Match,Exact,200 N Birchwood Ave,LOUISVILLE,KY,40206,-85.69188,38.257282,618507070,L
10563,7700 NEW LA GRANGE RD,LOUISVILLE,KY,40222,Match,Non_Exact,7700 New Lagrange Rd,LOUISVILLE,KY,40222,-85.611855,38.25426,96855946,R
10320,200 LINNEY AVE,LOUISVILLE,KY,40243,Match,Exact,200 Linney Ave,LOUISVILLE,KY,40243,-85.53718,38.24794,96865347,L
10562,7700 CECILIA WAY,LOUISVILLE,KY,40219,Match,Exact,7700 Cecilia Way,LOUISVILLE,KY,40219,-85.648056,38.137566,96860505,R
10323,200 OUTER LOOP,LOUISVILLE,KY,40214,Match,Exact,200 Outer Loop,LOUISVILLE,KY,40214,-85.77397,38.126247,620583537,R
10565,7800 BARNWOOD RD,LOUISVILLE,KY,40291,No_Match,,,,,,,,,
