id,o_address,o_city,o_state,o_zip,status,quality,m_address,m_city,m_state,m_zip,long,lat,not_sure,L_R
8323,400 HIGHLAND AVENUE,KANSAS CITY,MO,64110,Match,Non_Exact,400 Highland Ave,KANSAS CITY,MO,64106,-94.56154,39.11052,91448772,R
8565,4400 INDIANA AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,4400 Indiana Ave,KANSAS CITY,MO,64130,-94.54487,39.045982,91452289,R
8324,400 JACKSON AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,400 Jackson Ave,KANSAS CITY,MO,64124,-94.53287,39.109226,91450450,R
8566,4400 INDIANA AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4400 Indiana Ave,KANSAS CITY,MO,64130,-94.54487,39.045982,91452289,R
8560,4400 E 9TH STREET,KANSAS CITY,MO,64125,Match,Non_Exact,4400 E 9 St,KANSAS CITY,MO,64124,-94.53037,39.101868,91521350,L
8318,400 E 74 TERRACE,KANSAS CITY,MO,64132,Match,Non_Exact,400 E 74 Ter,KANSAS CITY,MO,64131,-94.58476,38.992886,91454740,L
8319,400 E 79 STREET,KANSAS CITY,MO,64114,Match,Non_Exact,400 E 79 St,KANSAS CITY,MO,64131,-94.58517,38.984707,91455095,L
8316,400 E 65 TERRACE,KANSAS CITY,MO,64113,Match,Non_Exact,400 E 65 Ter,KANSAS CITY,MO,64131,-94.5839,39.009266,91454546,L
8558,4400 E 39 STREET,KANSAS CITY,MO,64133,Match,Non_Exact,4400 E 39 St,KANSAS CITY,MO,64128,-94.532814,39.054775,91452948,L
8317,400 E 74 STREET,KANSAS CITY,MO,64114,Match,Non_Exact,400 E 74 St,KANSAS CITY,MO,64131,-94.58472,38.99377,91454737,L
8559,4400 E 44 STREET,KANSAS CITY,MO,64111,Match,Non_Exact,4400 E 44 St,KANSAS CITY,MO,64130,-94.533264,39.0457,91453047,L
8332,400 N VAN BRUNT BOULEVARD,KANSAS CITY,MO,64126,Tie,,,,,,,,,
8574,4400 N ANTIOCH ROAD,KANSAS CITY,MO,64118,Match,Non_Exact,4400 N Antioch Rd,KANSAS CITY,MO,64117,-94.549034,39.173477,89758026,L
8333,400 NE 42 STREET,KANSAS CITY,MO,64117,Match,Non_Exact,400 NE 42nd St,KANSAS CITY,MO,64116,-94.57666,39.170357,89756369,L
8575,4400 N ANTIOCH ROAD,KANSAS CITY,MO,64119,Match,Non_Exact,4400 N Antioch Rd,KANSAS CITY,MO,64117,-94.549034,39.173477,89758026,L
8330,400 MAPLE BOULEVARD,KANSAS CITY,MO,64130,Match,Non_Exact,400 Maple Blvd,KANSAS CITY,MO,64124,-94.558464,39.109173,91448889,R
8572,4400 MAIN STREET,KANSAS CITY,MO,64112,Match,Non_Exact,4400 Main St,KANSAS CITY,MO,64111,-94.58658,39.048813,91447555,R
8331,400 N PARK AVENUE,KANSAS CITY,MO,64124,Match,Exact,400 Park Ave,KANSAS CITY,MO,64124,-94.55427,39.109062,91523086,R
8573,4400 MYRTLE AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4400 Myrtle Ave,KANSAS CITY,MO,64130,-94.53795,39.045944,91527157,R
8336,400 NW 78 TERRACE,KANSAS CITY,MO,64151,Match,Non_Exact,400 NW 78 Ter,KANSAS CITY,MO,64118,-94.58537,39.236504,89754343,R
8578,4400 N HARDESTY AVENUE,KANSAS CITY,MO,64119,Match,Non_Exact,4400 N Hardesty Ave,KANSAS CITY,MO,64117,-94.51709,39.17356,89758777,L
8337,400 NW BARRY ROAD,KANSAS CITY,MO,64153,Match,Non_Exact,400 NW Barry Rd,KANSAS CITY,MO,64155,-94.58529,39.24647,89793890,R
8579,4400 N OLIVE STREET,KANSAS CITY,MO,64118,Tie,,,,,,,,,
8334,400 NE 43 STREET,KANSAS CITY,MO,64117,Match,Non_Exact,400 NE 43rd St,KANSAS CITY,MO,64116,-94.5767,39.171963,89756365,L
8576,4400 N BRIGHTON AVENUE,KANSAS CITY,MO,64119,Match,Non_Exact,4400 N Brighton Ave,KANSAS CITY,MO,64117,-94.52139,39.173542,89758735,L
8335,400 NE BARRY ROAD,KANSAS CITY,MO,64157,No_Match,,,,,,,,,
8577,4400 N CHARLOTTE STREET,KANSAS CITY,MO,64118,Tie,,,,,,,,,
8570,4400 MADISON AVENUE,KANSAS CITY,MO,64105,Match,Non_Exact,4400 Madison Ave,KANSAS CITY,MO,64111,-94.5971,39.047905,91446876,R
8571,4400 MADISON AVENUE,KANSAS CITY,MO,64112,Match,Non_Exact,4400 Madison Ave,KANSAS CITY,MO,64111,-94.5971,39.047905,91446876,R
8329,400 MAPLE BOULEVARD,KANSAS CITY,MO,64127,Match,Non_Exact,400 Maple Blvd,KANSAS CITY,MO,64124,-94.558464,39.109173,91448889,R
8327,400 MAPLE BOULEVARD,KANSAS CITY,MO,64105,Match,Non_Exact,400 Maple Blvd,KANSAS CITY,MO,64124,-94.558464,39.109173,91448889,R
8569,4400 KENSINGTON AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,4400 Kensington Ave,KANSAS CITY,MO,64130,-94.53334,39.045597,91453045,R
8328,400 MAPLE BOULEVARD,KANSAS CITY,MO,64123,Match,Non_Exact,400 Maple Blvd,KANSAS CITY,MO,64124,-94.558464,39.109173,91448889,R
8101,3500 JACKSON AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3500 Jackson Ave,KANSAS CITY,MO,64128,-94.534805,39.061977,91452870,R
8343,400 S 3 STREET,PLATTE CITY,MO,64079,Match,Exact,400 3rd St,PLATTE CITY,MO,64079,-94.78095,39.372314,39690550,R
8585,4400 SPRUCE AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4400 Spruce Ave,KANSAS CITY,MO,64130,-94.53449,39.04563,91453043,R
8102,3500 LOCUST STREET,KANSAS CITY,MO,64110,Match,Non_Exact,3500 Locust St,KANSAS CITY,MO,64109,-94.57987,39.06348,91447451,R
8344,400 SPRUCE AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,400 Spruce Ave,KANSAS CITY,MO,64124,-94.53168,39.10918,91450452,R
8586,4400 STATE LINE ROAD,KANSAS CITY,MO,64114,No_Match,,,,,,,,,
8341,400 PROSPECT BLVD,KANSAS CITY,MO,64127,Match,Non_Exact,400 Prospect Blvd,KANSAS CITY,MO,64124,-94.55063,39.110313,91449170,R
8583,4400 PROSPECT AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,4400 Prospect Ave,KANSAS CITY,MO,64130,-94.554085,39.046326,91451998,R
8100,3500 INDIANA AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,3500 Indiana Ave,KANSAS CITY,MO,64128,-94.54402,39.062252,91452134,R
8342,400 QUINCY AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,400 Quincy Ave,KANSAS CITY,MO,64124,-94.52242,39.108875,91450751,R
8584,4400 S BENTON,KANSAS CITY,MO,64130,Tie,,,,,,,,,
8105,3500 MONTGALL AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,3500 Montgall Ave,KANSAS CITY,MO,64128,-94.552055,39.062508,91452037,R
8347,400 W 115 TERRACE,KANSAS CITY,MO,64145,Match,Non_Exact,400 W 115 Ter,KANSAS CITY,MO,64114,-94.59779,38.918095,91455918,R
8589,4400 TRACY AVENUE 1A,KANSAS CITY,MO,64109,Match,Non_Exact,4400 Tracy Ave,KANSAS CITY,MO,64110,-94.570114,39.047054,91447992,R
8106,3500 N ANTIOCH ROAD,KANSAS CITY,MO,64116,Tie,,,,,,,,,
8348,400 W 12 STREET,KANSAS CITY,MO,"",Match,Exact,400 W 12 St,KANSAS CITY,MO,64105,-94.5885,39.10013,91445048,R
8103,3500 MARTHA TRUMAN ROAD,KANSAS CITY,MO,64137,Match,Non_Exact,3500 E Martha Truman Rd,KANSAS CITY,MO,64137,-94.55242,38.910145,91476501,L
8345,400 TULLIS AVENUE,KANSAS CITY,MO,64126,Match,Non_Exact,400 Tullis Ave,KANSAS CITY,MO,64125,-94.48778,39.109207,91459291,R
8587,4400 STREET JOHN AVENUE,KANSAS CITY,MO,64124,No_Match,,,,,,,,,
8104,3500 MONTGALL AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3500 Montgall Ave,KANSAS CITY,MO,64128,-94.552055,39.062508,91452037,R
8346,400 W 101 TERRACE,KANSAS CITY,MO,64114,Match,Exact,400 W 101 Ter,KANSAS CITY,MO,64114,-94.59655,38.944416,91455701,R
8588,4400 SUMMIT STREET,KANSAS CITY,MO,64112,Match,Non_Exact,4400 Summit St,KANSAS CITY,MO,64111,-94.59597,39.04743,91446879,R
8581,4400 NE 43,KANSAS CITY,MO,64155,No_Match,,,,,,,,,
8340,400 PASEO,KANSAS CITY,MO,64109,Match,Non_Exact,400 The Paseo,KANSAS CITY,MO,64106,-94.56224,39.111404,91448773,R
8582,4400 NE 50 STREET,KANSAS CITY,MO,64118,Match,Non_Exact,4400 NE 50th St,KANSAS CITY,MO,64119,-94.52771,39.18545,89758589,L
8580,4400 N WALROND AVENUE,KANSAS CITY,MO,64119,Match,Non_Exact,4400 N Walrond Ave,KANSAS CITY,MO,64117,-94.541435,39.173897,89758061,L
8338,400 NW ENGLEWOOD ROAD,KANSAS CITY,MO,64151,Match,Non_Exact,400 NW Englewood Rd,KANSAS CITY,MO,64118,-94.58628,39.19614,89755764,R
8339,400 PARK AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,400 Park Ave,KANSAS CITY,MO,64124,-94.55427,39.109062,91523086,R
8112,3500 PROSPECT AVENUE,KANSAS CITY,MO,64131,Match,Non_Exact,3500 Prospect Ave,KANSAS CITY,MO,64128,-94.55322,39.062546,91527639,R
8354,400 WALLACE AVENUE,KANSAS CITY,MO,64129,Match,Non_Exact,400 Wallace Ave,KANSAS CITY,MO,64125,-94.48315,39.10926,91459310,R
8596,4400 WARWICK BOULEVARD,KANSAS CITY,MO,64108,Match,Non_Exact,4400 Warwick Blvd,KANSAS CITY,MO,64111,-94.58429,39.04791,91447632,R
8113,3500 SOUTH BENTON AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
8355,400 WARD PK N,KANSAS CITY,MO,64113,No_Match,,,,,,,,,
8597,4400 WAYNE AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4400 Wayne Ave,KANSAS CITY,MO,64110,-94.565704,39.04677,91451895,R
8110,3500 NW 71 TERRACE,KANSAS CITY,MO,64118,Match,Non_Exact,3500 NW 71 Ter,KANSAS CITY,MO,64151,-94.62059,39.223324,39703209,R
8352,400 W 61 TERRACE,KANSAS CITY,MO,64130,Match,Non_Exact,400 W 61 Ter,KANSAS CITY,MO,64113,-94.593216,39.0166,91447313,R
8594,4400 WABASH AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4400 Wabash Ave,KANSAS CITY,MO,64130,-94.55527,39.04637,91451997,R
8111,3500 NW 85 STREET,KANSAS CITY,MO,64153,Match,Non_Exact,3500 NW 85 St,KANSAS CITY,MO,64154,-94.62043,39.24792,39702437,L
8353,400 W 88 STREET,KANSAS CITY,MO,64024,Match,Non_Exact,400 W 88 St,KANSAS CITY,MO,64114,-94.595566,38.96878,91454361,R
8595,4400 WARWICK BOULEVARD,KANSAS CITY,MO,"",Match,Exact,4400 Warwick Blvd,KANSAS CITY,MO,64111,-94.58429,39.04791,91447632,R
8116,3500 STATE LINE ROAD,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
8358,4000 ASKEW AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,4000 Askew Ave,KANSAS CITY,MO,64130,-94.542206,39.053143,91452186,R
8117,3500 THOMPSON AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,3500 Thompson Ave,KANSAS CITY,MO,64124,-94.54031,39.107765,91450363,L
8359,4000 BELLEFONTAINE AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4000 Bellefontaine Ave,KANSAS CITY,MO,64130,-94.54802,39.05334,91452115,R
8114,3500 SPRUCE AVENUE,KANSAS CITY,MO,64124,Match,Non_Exact,3500 Spruce Ave,KANSAS CITY,MO,64128,-94.53366,39.06194,91452920,R
8356,400 WHITE AVENUE,KANSAS CITY,MO,64126,Match,Non_Exact,400 White Ave,KANSAS CITY,MO,64123,-94.51161,39.108704,91458532,R
8598,4400 WOODLAND AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4400 Woodland Ave,KANSAS CITY,MO,64110,-94.56338,39.04668,91451899,R
8115,3500 SPRUCE AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3500 Spruce Ave,KANSAS CITY,MO,64128,-94.53366,39.06194,91452920,R
8357,400 WOODLAND AVENUE,KANSAS CITY,MO,64124,Match,Non_Exact,400 Woodland Ave,KANSAS CITY,MO,64106,-94.55992,39.109203,91448883,R
8599,4400 WORNALL ROAD,KANSAS CITY,MO,64113,Match,Non_Exact,4400 Wornall Rd,KANSAS CITY,MO,64111,-94.59016,39.046513,624951881,R
8350,400 W 47 STREET,KANSAS CITY,MO,64105,Match,Non_Exact,400 W 47th St,KANSAS CITY,MO,64112,-94.59156,39.04229,91527009,R
8592,4400 TROOST AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4400 Troost Ave,KANSAS CITY,MO,64110,-94.572655,39.04702,91447985,R
8351,400 W 55 STREET,KANSAS CITY,MO,64114,Match,Non_Exact,400 W 55 St,KANSAS CITY,MO,64113,-94.59248,39.02785,91447144,R
8593,4400 VIRGINIA AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4400 Virginia Ave,KANSAS CITY,MO,64110,-94.56907,39.04702,91448009,R
8590,4400 TRACY AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4400 Tracy Ave,KANSAS CITY,MO,64110,-94.570114,39.047054,91447992,R
8591,4400 TROOST AVENUE,KANSAS CITY,MO,64106,Match,Non_Exact,4400 Troost Ave,KANSAS CITY,MO,64110,-94.572655,39.04702,91447985,R
8109,3500 NW 69 TER,KANSAS CITY,MO,64118,Match,Non_Exact,3500 NW 69 Ter,KANSAS CITY,MO,64151,-94.62119,39.22032,39693496,R
8107,3500 N DRURY AVENUE,KANSAS CITY,MO,64119,Tie,,,,,,,,,
8349,400 W 135 STREET,KANSAS CITY,MO,64145,Match,Exact,400 W 135th St,KANSAS CITY,MO,64145,-94.599625,38.883198,91524187,R
8108,3500 N WHITE AVENUE,KANSAS CITY,MO,64119,Tie,,,,,,,,,
8123,3600 BENTON BOULEVARD,KANSAS CITY,MO,"",Match,Exact,3600 Benton Blvd,KANSAS CITY,MO,64128,-94.54646,39.06051,91452128,R
8365,4000 BLUE RIDGE COURT,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
8124,3600 BENTON BOULEVARD,KANSAS CITY,MO,64123,Match,Non_Exact,3600 Benton Blvd,KANSAS CITY,MO,64128,-94.54646,39.06051,91452128,R
8366,4000 BLUE RIDGE COURT,KANSAS CITY,MO,64135,No_Match,,,,,,,,,
8121,3600 BELLEFONTAINE AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3600 Bellefontaine Ave,KANSAS CITY,MO,64128,-94.54763,39.060535,91452073,R
8363,4000 BLUE RIDGE COURT,KANSAS CITY,MO,"",Tie,,,,,,,,,
8122,3600 BELLEFONTAINE AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3600 Bellefontaine Ave,KANSAS CITY,MO,64128,-94.54763,39.060535,91452073,R
8364,4000 BLUE RIDGE COURT,KANSAS CITY,MO,64116,No_Match,,,,,,,,,
8127,3600 BROADWAY BOULEVARD STE 105,KANSAS CITY,MO,64111,Match,Non_Exact,3600 Broadway St,KANSAS CITY,MO,64111,-94.590485,39.062115,91447332,R
8369,4000 BROADWAY,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
8128,3600 BROADWAY BOULEVARD,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
8125,3600 BENTON BOULEVARD,KANSAS CITY,MO,64133,Match,Non_Exact,3600 Benton Blvd,KANSAS CITY,MO,64128,-94.54646,39.06051,91452128,R
8367,4000 BROADWAY BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,4000 Broadway St,KANSAS CITY,MO,64111,-94.591034,39.054157,91527574,R
8126,3600 BLUE RIDGE COURT,KCMO,MO,64129,No_Match,,,,,,,,,
8368,4000 BROADWAY,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
8361,4000 BENTON BOULEVARD,KANSAS CITY,MO,64129,Match,Non_Exact,4000 Benton Blvd,KANSAS CITY,MO,64130,-94.54683,39.053307,91452162,R
8120,3600 BALES AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3600 Bales Ave,KANSAS CITY,MO,64128,-94.54296,39.060432,91452145,R
8362,4000 BLUE RIDGE BOULEVARD,INDEPENDENCE,MO,64130,Match,Non_Exact,4000 Blue Ridge Blvd,INDEPENDENCE,MO,64052,-94.44175,39.049313,91463369,R
8360,4000 BENTON BOULEVARD,KANSAS CITY,MO,64128,Match,Non_Exact,4000 Benton Blvd,KANSAS CITY,MO,64130,-94.54683,39.053307,91452162,R
8118,36 and ROANOKE,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
8119,3600 ASKEW AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,3600 Askew Ave,KANSAS CITY,MO,64128,-94.541794,39.060406,91452147,R
8134,3600 E 19 STREET,KANSAS CITY,MO,64126,Match,Non_Exact,3600 E 19 St,KANSAS CITY,MO,64127,-94.5403,39.088993,91450960,L
8376,4000 E 56 STREET,KANSAS CITY,MO,64129,Match,Non_Exact,4000 E 56 St,KANSAS CITY,MO,64130,-94.539116,39.024185,91526552,L
8135,3600 E 27 STREET,KANSAS CITY,MO,64128,Match,Non_Exact,3600 E 27 St,KANSAS CITY,MO,64127,-94.54093,39.076714,91451169,L
8377,4000 E 56 TERRACE,KANSAS CITY,MO,64110,Match,Non_Exact,4000 E 56 Ter,KANSAS CITY,MO,64130,-94.53971,39.02326,91522138,L
8132,3600 CLEVELAND AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,3600 Cleveland Ave,KANSAS CITY,MO,64128,-94.5395,39.06035,91452864,R
8374,4000 E 47 STREET,KANSAS CITY,MO,64130,Match,Exact,4000 E 47 St,KANSAS CITY,MO,64130,-94.538,39.0405,91453016,L
8133,3600 E 104 STREET,KANSAS CITY,MO,64134,Match,Non_Exact,3600 E 104 St,KANSAS CITY,MO,64137,-94.54889,38.938034,91457708,L
8375,4000 E 50 TERRACE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
8138,3600 E LINWOOD BOULEVARD,KANSAS CITY,MO,64109,Match,Non_Exact,3600 E Linwood Blvd,KANSAS CITY,MO,64128,-94.54139,39.067677,91450298,L
8139,3600 E MEYER BOULEVARD SIDE STREET S,KANSAS CITY,MO,64114,No_Match,,,,,,,,,
8136,3600 E 59 STREET,KANSAS CITY,MO,61230,Match,Non_Exact,3600 E 59 St,KANSAS CITY,MO,64130,-94.54417,39.0189,91452828,L
8378,4000 E 59 TERRACE,KANSAS CITY,MO,64113,Match,Non_Exact,4000 E 59 Ter,KANSAS CITY,MO,64130,-94.53948,39.017887,91522132,L
8137,3600 E 9 STREET,KANSAS CITY,MO,64127,Match,Non_Exact,3600 E 9 St,KANSAS CITY,MO,64124,-94.539406,39.10208,91450499,L
8379,4000 E 68 STREET,KANSAS CITY,MO,64131,Match,Non_Exact,4000 E 68 St,KANSAS CITY,MO,64132,-94.54032,39.002758,91457347,L
8130,3600 BROOKLYN AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3600 Brooklyn Ave,KANSAS CITY,MO,64109,-94.557945,39.060913,91451817,R
8372,4000 E 106 TERRACE,KANSAS CITY,MO,64137,Match,Exact,4000 E 106 Ter,KANSAS CITY,MO,64137,-94.54333,38.932808,91457833,L
8131,3600 CENTRAL STREET,KANSAS CITY,MO,64108,Match,Non_Exact,3600 Central St,KANSAS CITY,MO,64111,-94.58923,39.062023,91447337,R
8373,4000 E 107 TERRACE,KANSAS CITY,MO,64137,Match,Exact,4000 E 107 Ter,KANSAS CITY,MO,64137,-94.543205,38.931274,91457830,L
8370,4000 CHARLOTTE STREET,KANSAS CITY,MO,64109,Match,Non_Exact,4000 Charlotte St,KANSAS CITY,MO,64110,-94.57576,39.054348,91447775,R
8371,4000 COLLINS AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
8129,3600 BROOKLYN AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3600 Brooklyn Ave,KANSAS CITY,MO,64109,-94.557945,39.060913,91451817,R
8145,3600 FOREST AVENUE,KANSAS CITY,MO,64110,Match,Non_Exact,3600 Forest Ave,KANSAS CITY,MO,64109,-94.57065,39.061325,91447802,R
8387,4000 MAIN STREET,KANSAS CITY,MO,64108,Match,Non_Exact,4000 Main St,KANSAS CITY,MO,64111,-94.586266,39.05411,91447416,R
8146,3600 GLADSTONE BOULEVARD,KANSAS CITY,MO,64124,Match,Non_Exact,3600 Gladstone Blvd,KANSAS CITY,MO,64123,-94.53854,39.115204,91450325,L
8388,4000 MAIN STREET,KANSAS CITY,MO,64114,Match,Non_Exact,4000 Main St,KANSAS CITY,MO,64111,-94.586266,39.05411,91447416,R
8143,3600 ELMWOOD AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3600 Elmwood Ave,KANSAS CITY,MO,64128,-94.53028,39.060024,91452939,R
8385,4000 INDIANA AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,4000 Indiana Ave,KANSAS CITY,MO,64130,-94.54449,39.053223,91452170,R
8144,3600 ELMWOOD AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,3600 Elmwood Ave,KANSAS CITY,MO,64128,-94.53028,39.060024,91452939,R
8386,4000 LOCUST STREET,KANSAS CITY,MO,64108,Match,Non_Exact,4000 Locust St,KANSAS CITY,MO,64110,-94.580414,39.05451,91447502,R
8149,3600 INDIANA AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3600 Indiana Ave,KANSAS CITY,MO,64128,-94.54411,39.06046,91452143,R
8147,3600 HARRISON BOULEVARD,KANSAS CITY,MO,64108,Match,Non_Exact,3600 Harrison Blvd,KANSAS CITY,MO,64109,-94.57301,39.061504,91521188,R
8389,4000 MARTHA TRUMAN ROAD,KANSAS CITY,MO,64030,No_Match,,,,,,,,,
8148,3600 INDEPENDENCE AVENUE,KANSAS CITY,MO,64125,Match,Non_Exact,3600 Independence Ave,KANSAS CITY,MO,64124,-94.53905,39.10591,91450370,L
8380,4000 E 68 TERRACE,KANSAS CITY,MO,64131,Match,Non_Exact,4000 E 68 Ter,KANSAS CITY,MO,64132,-94.53925,39.001793,91457349,L
8141,3600 E RED BRIDGE ROAD,KANSAS CITY,MO,64131,Match,Non_Exact,3600 E Red Bridge Rd,KANSAS CITY,MO,64137,-94.5484,38.92452,91457867,L
8383,4000 FLORA AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4000 Flora Ave,KANSAS CITY,MO,64110,-94.566475,39.053997,91451778,R
8142,3600 E RED BRIDGE ROAD,KANSAS CITY,MO,64134,Match,Non_Exact,3600 E Red Bridge Rd,KANSAS CITY,MO,64137,-94.5484,38.92452,91457867,L
8384,4000 HARDESTY AVENUE,KANSAS CITY,MO,64129,Match,Non_Exact,4000 Hardesty Ave,KANSAS CITY,MO,64130,-94.52207,39.052853,91453121,R
8381,4000 E 69 TERRACE,KANSAS CITY,MO,64131,Match,Non_Exact,4000 E 69 Ter,KANSAS CITY,MO,64132,-94.54049,39.000103,91457384,L
8140,3600 E MEYER BOULEVARD SIDE STREET S,KANSAS CITY,MO,64132,Match,Non_Exact,3600 E Meyer Boulevard Side St N,KANSAS CITY,MO,64132,-94.54402,39.00808,91526119,L
8382,4000 E 73 STREET,KANSAS CITY,MO,64131,Match,Non_Exact,4000 E 73 St,KANSAS CITY,MO,64132,-94.54072,38.993702,91457412,L
8156,3600 NE 54 TERRACE,KANSAS CITY,MO,64119,Match,Exact,3600 NE 54th Ter,KANSAS CITY,MO,64119,-94.53666,39.192215,89758329,L
8398,4000 OAKLEY AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4000 Oakley Ave,KANSAS CITY,MO,64130,-94.51989,39.051514,91453222,R
8157,3600 NORTON AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3600 Norton Ave,KANSAS CITY,MO,64128,-94.53605,39.060246,91452872,R
8399,4000 OLIVE STREET,KANSAS CITY,MO,64127,Match,Non_Exact,4000 Olive St,KANSAS CITY,MO,64130,-94.55601,39.053635,91451875,R
8154,3600 N WALROND AVENUE,KANSAS CITY,MO,64119,Match,Non_Exact,3600 N Walrond Ave,KANSAS CITY,MO,64117,-94.543076,39.158775,89759131,L
8396,4000 NW 52 STREET,KANSAS CITY,MO,64151,Match,Exact,4000 NW 52 St,KANSAS CITY,MO,64151,-94.6252,39.189342,39719159,R
8155,3600 NE 34 TERRACE,KANSAS CITY,MO,64116,Match,Non_Exact,3600 NE 34th Ter,KANSAS CITY,MO,64117,-94.53832,39.156647,89759379,L
8397,4000 NW 79 STREET,KANSAS CITY,MO,64118,No_Match,,,,,,,,,
8158,3600 OLIVE STREET,KANSAS CITY,MO,64127,Match,Non_Exact,3600 Olive St,KANSAS CITY,MO,64109,-94.555626,39.060825,91451837,R
8159,3600 OLIVE STREET,KANSAS CITY,MO,64130,Match,Non_Exact,3600 Olive St,KANSAS CITY,MO,64109,-94.555626,39.060825,91451837,R
8390,4000 MONTGALL AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,4000 Montgall Ave,KANSAS CITY,MO,64130,-94.55257,39.053505,91452086,R
8391,4000 N CORRINGTON AVENUE,KANSAS CITY,MO,64117,No_Match,,,,,,,,,
8152,3600 N RANDOLPH ROAD,KANSAS CITY,MO,64116,Match,Non_Exact,3600 Randolph Rd,KANSAS CITY,MO,64161,-94.49515,39.16218,89764814,L
8394,4000 NE 90 TERRACE,KANSAS CITY,MO,64156,No_Match,,,,,,,,,
8153,3600 N WALROND AVENUE,KANSAS CITY,MO,64117,Match,Exact,3600 N Walrond Ave,KANSAS CITY,MO,64117,-94.543076,39.158775,89759131,L
8395,4000 NORTON AVENUE,KANSAS CITY,MO,64132,Tie,,,,,,,,,
9000,5600 PARK AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,5600 Park Ave,KANSAS CITY,MO,64130,-94.55881,39.02476,91452544,R
8150,3600 KENSINGTON AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3600 Kensington Ave,KANSAS CITY,MO,64128,-94.532585,39.060097,91505537,R
8392,4000 N RANDOLPH,KANSAS CITY,MO,64119,No_Match,,,,,,,,,
8151,3600 N PARK AVENUE,KANSAS CITY,MO,64116,Tie,,,,,,,,,
8393,4000 NE 49 TERRACE,KANSAS CITY,MO,64118,Match,Non_Exact,4000 NE 49th Ter,KANSAS CITY,MO,64119,-94.532715,39.184124,89758420,L
8167,3600 WALNUT STREET,KANSAS CITY,MO,64108,Match,Non_Exact,3600 Walnut St,KANSAS CITY,MO,64111,-94.58462,39.06185,91447430,R
8168,3600 WARWICK BOULEVARD,KANSAS CITY,MO,"",Match,Exact,3600 Warwick Blvd,KANSAS CITY,MO,64111,-94.583466,39.06181,91447434,R
8165,3600 TOPPING AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,3600 Topping Ave,KANSAS CITY,MO,64129,-94.516464,39.059715,91453161,R
8166,3600 TROOST AVENUE,KANSAS CITY,MO,64120,Match,Non_Exact,3600 Troost Ave,KANSAS CITY,MO,64109,-94.57184,39.061317,91447797,R
8169,3600 WARWICK BOULEVARD,KANSAS CITY,MO,64112,Match,Non_Exact,3600 Warwick Blvd,KANSAS CITY,MO,64111,-94.583466,39.06181,91447434,R
